time,open,high,low,close,volume
090000,952000,963000,951000,952000,0
090500,952000,952000,942000,947000,202234
091000,946500,954000,945000,950000,116358
091500,951000,953000,946000,951000,65462
092000,950000,954000,949000,950000,67922
092500,949000,950000,946000,947000,46830
093000,946000,947000,943000,944000,78000
093500,944000,944000,939000,940000,121706
094000,939500,943000,939000,943000,62312
094500,943000,943000,936000,937000,87375
095000,937000,938000,930000,931000,88854
095500,931000,933500,928000,929000,81429
100000,929000,933000,927000,933000,58849
100500,933000,939000,930000,937000,84377
101000,937000,944000,936000,942000,91089
101500,941000,946000,939000,946000,61714
102000,946000,949000,945000,947000,51567
102500,947000,950000,945000,947000,39703
103000,947000,947000,941000,943000,59023
103500,943000,952000,940000,952000,62371
104000,951000,955000,950000,951000,47225
104500,952000,954000,948000,951000,41621
105000,951000,953000,950000,951000,29442
105500,951000,954000,950000,953000,26127
110000,953000,954000,951000,952000,24801
110500,953000,957000,952000,957000,40539
111000,956000,957000,948000,948000,46151
111500,949000,951000,946000,951000,26775
112000,950000,956000,950000,955000,15824
112500,956000,957000,950000,953000,23656
113000,952000,953000,947000,947000,21193
113500,947000,950000,944000,945000,44645
114000,944000,946000,943000,945000,23126
114500,945000,945000,942000,944000,21627
115000,944000,945000,941000,942000,24999
115500,942000,945000,942000,944000,21626
120000,944000,947000,943000,945000,23749
120500,945000,946000,944000,945000,22526
121000,944000,945000,940000,941000,21971
121500,941000,941000,939000,939500,29195
122000,939500,944000,939000,942000,24697
122500,942000,945000,942000,942000,13629
123000,943000,943000,940000,943000,24009
123500,942000,945000,942000,943000,14197
124000,943000,943000,940000,943000,18215
124500,942000,944000,940000,941000,21587
125000,941000,942000,939000,940000,28082
125500,939000,940000,937000,937000,23058
130000,937000,941000,935000,935000,37862
130500,936000,940000,935000,940000,29268
131000,939000,940000,937000,940000,19695
131500,940000,942000,937000,939000,26998
132000,939000,945000,938000,941000,25417
132500,941000,943000,939500,941000,22062
133000,940500,941000,939000,939000,14514
133500,939000,940000,938000,939000,14107
134000,939000,939000,936000,937000,21538
134500,937000,937000,936000,936000,15499
135000,936000,939000,936000,939000,30987
135500,939000,940000,938000,939000,9389
140000,939000,944000,939000,942000,28726
140500,942000,947000,942000,943000,38366
141000,943000,945000,942000,945000,17258
141500,945000,945000,942000,942500,12380
142000,942000,943000,937000,938000,28247
142500,938000,939000,936000,939000,34701
143000,938000,939000,936000,937500,41856
143500,938000,940500,937000,938000,22830
144000,937000,938000,934000,935000,64702
144500,935000,935000,930000,931000,59311
145000,930000,932000,930000,931000,43266
145500,930000,935000,930000,934000,43218
