time,open,high,low,close,volume
090000,1237000,1242000,1224000,1224000,215151
090500,1225000,1231000,1224000,1225000,48925
091000,1226000,1227000,1220000,1221000,93258
091500,1221000,1229000,1219000,1228000,75704
092000,1228000,1228000,1221000,1222000,36166
092500,1223000,1231000,1222000,1229000,49497
093000,1229000,1230000,1224500,1225000,36733
093500,1225000,1229500,1224000,1229000,32013
094000,1228000,1230000,1224000,1225000,27290
094500,1225000,1232000,1224000,1231000,42878
095000,1231000,1235000,1226000,1227000,42169
095500,1227000,1228000,1223000,1224000,36800
100000,1223000,1225000,1222000,1222000,33245
100500,1223000,1224000,1221000,1222000,38694
101000,1222000,1224000,1221000,1222000,24759
101500,1222000,1223000,1218000,1219000,63301
102000,1219000,1221000,1218000,1220000,38822
102500,1220000,1224000,1218000,1222000,41936
103000,1222000,1222000,1217000,1218000,41261
103500,1219000,1222000,1218000,1220000,28478
104000,1219000,1222000,1218000,1219000,24328
104500,1219000,1224000,1219000,1224000,32831
105000,1223000,1229000,1223000,1228000,34678
105500,1228000,1230000,1227000,1227000,40070
110000,1227500,1230000,1225000,1228000,34026
110500,1229000,1229000,1226000,1226500,17953
111000,1226000,1226000,1221000,1223000,30629
111500,1223000,1224000,1220000,1221000,17205
112000,1220000,1221000,1218000,1218000,47641
112500,1219000,1219000,1217000,1219000,26488
113000,1218000,1220000,1218000,1220000,20971
113500,1220000,1220000,1218000,1219000,18664
114000,1218000,1222000,1218000,1221000,17275
114500,1221500,1222000,1219000,1220000,9502
115000,1219000,1220000,1218000,1219000,13894
115500,1220000,1220000,1219000,1220000,7608
120000,1220000,1222000,1218000,1219000,30161
120500,1220000,1220000,1218000,1219000,13831
121000,1218500,1219000,1218000,1219000,9419
121500,1219000,1220000,1218000,1219000,12179
122000,1219000,1221000,1218000,1219000,23199
122500,1219000,1221000,1218000,1219000,18633
123000,1218000,1219000,1216000,1217000,45264
123500,1217000,1218000,1212000,1213000,73296
124000,1213000,1213000,1210000,1211000,36026
124500,1211000,1211000,1206000,1206000,63097
125000,1206000,1207000,1205000,1205000,30514
125500,1206000,1206000,1199000,1200000,95721
130000,1199000,1200000,1193000,1198000,118221
130500,1198000,1206000,1197000,1204000,73414
131000,1204000,1208000,1201000,1206000,71017
131500,1206000,1209000,1204000,1206000,33901
132000,1207000,1208000,1204000,1206000,26727
132500,1206000,1209000,1205000,1208000,18206
133000,1208000,1213000,1208000,1210000,34856
133500,1210000,1212000,1209000,1210000,22951
134000,1209000,1218000,1209000,1217500,43783
134500,1217500,1222000,1216000,1220000,37600
135000,1219000,1221000,1217000,1217000,21478
135500,1216000,1220000,1216000,1219000,29304
140000,1219000,1220000,1215000,1217000,25635
140500,1217000,1220000,1216000,1216000,26883
141000,1217000,1219000,1214000,1218000,31447
141500,1218000,1220000,1217000,1220000,14884
142000,1220000,1223000,1217000,1223000,42199
142500,1223000,1224000,1220000,1222000,27690
143000,1221000,1224000,1221000,1224000,25531
143500,1224000,1225000,1222000,1224000,37146
144000,1223000,1225000,1221000,1222000,19373
144500,1221000,1224000,1220000,1223000,26459
145000,1223000,1224000,1222000,1223000,14879
145500,1223000,1225000,1222000,1225000,20200
