time,open,high,low,close,volume
090000,1141000,1150000,1138000,1141000,193498
090500,1141000,1141000,1133000,1139000,110491
091000,1139000,1143000,1136000,1137000,58147
091500,1138000,1142000,1134000,1135000,62077
092000,1135000,1136000,1130000,1130500,60501
092500,1130500,1138000,1130000,1137000,30303
093000,1137000,1144000,1136000,1144000,43948
093500,1144000,1145000,1140000,1141000,36901
094000,1140000,1144000,1140000,1144000,34875
094500,1144000,1146000,1140000,1145000,27306
095000,1145000,1147000,1144000,1147000,33864
095500,1146000,1149000,1146000,1147000,27250
100000,1147000,1148000,1142000,1143000,29456
100500,1143000,1146000,1142000,1146000,27243
101000,1146000,1155000,1145000,1150000,113428
101500,1151000,1158000,1150000,1157000,82702
102000,1157000,1161000,1156000,1157000,101260
102500,1157000,1159000,1155000,1159000,37154
103000,1158500,1159000,1152000,1153000,33438
103500,1153000,1155000,1150000,1154000,20367
104000,1154000,1156000,1153000,1154000,18499
104500,1154000,1154000,1152000,1153000,15966
105000,1153000,1156000,1152000,1155000,21893
105500,1155000,1156000,1152000,1153000,27670
110000,1153000,1160000,1153000,1159000,38275
110500,1160000,1160000,1155000,1157000,17519
111000,1156000,1159000,1155000,1158000,16513
111500,1158000,1159000,1156000,1157500,11746
112000,1157500,1158500,1155000,1156000,21860
112500,1156000,1156000,1153000,1154000,21091
113000,1154000,1155000,1152000,1152000,10784
113500,1152000,1153000,1150000,1151000,20769
114000,1151000,1155000,1151000,1153000,14975
114500,1153000,1156000,1152000,1155000,15288
115000,1155000,1156000,1153000,1153000,14050
115500,1154000,1156000,1153000,1154000,18598
120000,1153000,1156000,1153000,1155000,14667
120500,1155000,1156000,1154000,1154000,14081
121000,1154000,1155000,1153000,1153000,7072
121500,1153000,1154000,1150000,1151000,14597
122000,1151000,1152000,1150000,1150000,10059
122500,1150000,1151000,1146000,1149000,27597
123000,1148000,1151000,1147000,1147000,21178
123500,1147000,1149000,1146000,1148000,12585
124000,1148000,1151000,1148000,1151000,15860
124500,1151000,1151000,1149000,1149000,13254
125000,1149000,1150000,1148000,1149000,13437
125500,1149500,1150000,1149000,1149000,7736
130000,1150000,1150000,1145000,1145000,28564
130500,1145000,1147000,1143000,1143000,22370
131000,1144000,1146000,1142000,1145000,24163
131500,1145000,1147000,1145000,1146000,9349
132000,1146000,1147000,1142000,1143000,18928
132500,1143000,1146000,1142000,1146000,32392
133000,1145000,1146000,1143000,1145000,9527
133500,1145000,1147000,1144000,1145000,15597
134000,1145000,1147000,1145000,1146000,13839
134500,1146000,1147000,1146000,1146000,9494
135000,1146000,1148000,1146000,1148000,14649
135500,1147000,1148000,1145000,1145000,18597
140000,1145500,1146000,1142000,1143000,15451
140500,1142000,1148000,1142000,1147000,25173
141000,1147000,1149000,1144000,1148000,28841
141500,1148000,1151000,1146000,1151000,22002
142000,1150000,1152000,1149000,1150000,21216
142500,1151000,1154000,1150000,1152000,23781
143000,1152000,1155000,1152000,1155000,23740
143500,1155000,1155000,1152000,1153000,32117
144000,1153000,1155000,1151000,1151000,31011
144500,1151000,1152000,1148000,1150000,27241
145000,1150000,1153000,1150000,1152000,19080
145500,1152000,1152000,1148000,1150000,31599
