time,open,high,low,close,volume
090000,917000,917000,905000,910000,238608
090500,910000,911000,902000,906000,95250
091000,906000,916000,905000,916000,122352
091500,916000,919000,915000,915000,84671
092000,916000,920000,912000,920000,88986
092500,920000,931500,917000,931500,180595
093000,931500,933000,923000,928000,105457
093500,928000,928000,923000,924000,55248
094000,924000,928000,920000,927000,56110
094500,928000,928000,922000,923000,45589
095000,923000,925000,918000,918000,73551
095500,919000,919000,914000,915000,66245
100000,915000,918000,910000,917000,62460
100500,917000,918000,913000,915000,31747
101000,915000,916000,909000,909000,50884
101500,909000,915000,909000,914000,35038
102000,914000,914000,908000,909000,31630
102500,909000,913000,906000,910000,44480
103000,910000,914500,908000,912000,44497
103500,911000,913000,903000,905000,61321
104000,904000,907000,903000,904000,26005
104500,905000,910000,904000,907000,26690
105000,907000,907000,897000,898000,62485
105500,898000,900000,894000,897000,63595
110000,897000,900000,893000,894000,45684
110500,895000,897000,888000,895000,64544
111000,895000,898000,890000,891000,37149
111500,890000,898000,890000,897000,23525
112000,897000,899000,894000,898000,35305
112500,898000,902000,896000,901000,29368
113000,901000,902000,898000,900000,27627
113500,901000,905000,900000,902000,26102
114000,902000,904000,899000,904000,21257
114500,903000,907000,901000,905000,26191
115000,905000,907000,903000,903000,19919
115500,903000,904500,902000,904000,9216
120000,903000,908000,903000,906000,26130
120500,906000,906000,900000,903000,13922
121000,903000,905000,901000,904000,11181
121500,904000,906000,900000,900000,14230
122000,900000,903000,899000,902000,18709
122500,902000,905000,901000,904000,13117
123000,903000,908000,903000,904000,17954
123500,904000,905000,900000,901000,11811
124000,901000,904000,900000,903000,14734
124500,903000,903000,900000,900000,9639
125000,901000,901000,898000,898000,13630
125500,899000,900000,897000,897000,11517
130000,897000,900000,895000,895000,23324
130500,896000,898000,894000,896500,17315
131000,896500,899000,892000,892000,16620
131500,892000,896000,892000,893000,20411
132000,893000,899000,893000,899000,14851
132500,899000,900000,897000,898000,16274
133000,899000,903000,897000,902000,25050
133500,902000,903000,898000,900000,20092
134000,899000,902000,899000,901000,8692
134500,901000,904000,900000,903000,21699
135000,903000,904000,900000,902000,16380
135500,902000,904000,899000,900000,13995
140000,899000,903000,899000,899000,17519
140500,900000,901000,898000,898000,10446
141000,898000,902000,898000,901000,10242
141500,900000,901000,899000,901000,8604
142000,901000,903000,899000,901000,20887
142500,901000,901000,896000,897000,20837
143000,897000,900000,895000,900000,21060
143500,900000,903000,898000,901000,23616
144000,901000,904000,901000,903000,24035
144500,903000,906000,902000,904000,57394
145000,904500,912000,904000,912000,76328
145500,912000,913000,910000,910000,38361
