time,open,high,low,close,volume
090000,890000,898000,890000,898000,400095
090500,898000,899000,895000,897000,110373
091000,898000,898000,889000,889000,108947
091500,889000,890000,887000,889000,88337
092000,889000,894000,887000,890000,93945
092500,890000,890000,886000,887000,75730
093000,887000,893000,887000,892000,78197
093500,891000,891000,887000,889000,63278
094000,888500,889000,885000,886000,52940
094500,887000,887000,882000,883000,104645
095000,882000,883000,880000,881000,87232
095500,881000,884000,880000,881000,65161
100000,880000,887000,880000,885000,66732
100500,885000,888000,882000,885000,60620
101000,885000,895000,884000,895000,81034
101500,895000,899000,893000,897000,70958
102000,897000,901000,896000,899000,54764
102500,899000,900000,896000,900000,47990
103000,900000,905000,899000,903000,79208
103500,903000,904000,897000,899000,69931
104000,899000,902000,898000,900000,45243
104500,900000,901000,897000,898000,35250
105000,898000,898000,893000,895000,46011
105500,895000,898000,894000,898000,43581
110000,898000,903000,898000,900500,52839
110500,901000,901000,895000,895500,35954
111000,895500,897000,893000,894000,29072
111500,893000,894500,890000,893000,36793
112000,893000,893000,891000,892000,19648
112500,892000,896000,892000,895000,28407
113000,896000,899000,895000,899000,19930
113500,899000,899000,896000,898000,26511
114000,899000,899000,897000,898000,17629
114500,899000,902000,897000,898000,29716
115000,898500,902000,898000,900000,23554
115500,900000,902000,899000,899500,22762
120000,899000,901000,898000,899000,35349
120500,899000,899000,896000,897000,16785
121000,897000,901000,897000,898000,29392
121500,898000,899000,896000,897000,10694
122000,896000,897000,894000,895000,29078
122500,894000,897000,893000,897000,25889
123000,897000,900000,896000,900000,24378
123500,899500,901000,899000,901000,25033
124000,901000,906000,900000,905000,40085
124500,906000,909000,904000,907000,52660
125000,907000,912000,905000,911000,56170
125500,912000,915000,910000,913500,53803
130000,914000,914000,909000,911000,41916
130500,911000,911000,907000,910000,29554
131000,909000,915000,908000,909000,45507
131500,910000,915000,909000,915000,27309
132000,914000,919000,914000,918000,39545
132500,917500,918000,910000,912500,41707
133000,913000,919000,912000,919000,45506
133500,919000,923000,915000,921000,57790
134000,921000,923000,917000,921000,46342
134500,921000,925000,920000,922000,54582
135000,922000,923000,917000,917000,37186
135500,918000,922000,917000,921000,34110
140000,921000,928000,921000,927000,82755
140500,927000,934000,926000,931000,94999
141000,931000,933000,928000,932000,61664
141500,932500,934000,928000,929000,56993
142000,929000,931000,923000,923000,67642
142500,923500,926000,922000,924000,53274
143000,924000,929000,924000,928000,47608
143500,928000,930000,925000,929000,38078
144000,929000,931000,922000,922000,40042
144500,923000,924000,921000,922000,36758
145000,922000,924000,920000,921000,47505
145500,920000,923000,915000,916000,65432
