time,open,high,low,close,volume
090000,993000,994000,983000,986000,246408
090500,986000,990000,977000,979000,116600
091000,979000,991000,978000,989000,91410
091500,989500,990000,982000,986000,63835
092000,986000,990000,981000,988000,65426
092500,988000,990000,985000,986000,52776
093000,986000,988000,974000,979000,84553
093500,979000,980000,966000,968000,82733
094000,968000,972000,967000,971000,53674
094500,970500,974000,968000,969000,51041
095000,969000,975000,968000,971000,57266
095500,971000,972000,962000,966000,76913
100000,966000,967000,959000,960000,62997
100500,959000,965000,957000,961000,53234
101000,961000,962000,955000,956000,45889
101500,956000,958000,949000,956000,84613
102000,956000,961000,955000,960000,81342
102500,959000,968000,959000,963000,78967
103000,962000,963000,955000,958000,57998
103500,959000,959000,951000,951500,35065
104000,951000,954000,943000,944000,58426
104500,944000,947000,942000,944000,49311
105000,943000,949000,940000,942000,57318
105500,942000,945000,938000,944000,49260
110000,944000,952000,939000,950000,68303
110500,950000,951000,944000,947000,41577
111000,946000,949000,941000,948500,35073
111500,948500,951500,947000,950000,40854
112000,950000,957000,950000,957000,38775
112500,957000,957000,951000,957000,25330
113000,957000,958000,955000,956000,42522
113500,956000,960000,954000,957000,63994
114000,957500,963000,956000,963000,29909
114500,963000,969000,960500,964000,53284
115000,964000,965000,958000,963000,44604
115500,963000,964000,960000,962000,25657
120000,963000,967000,961000,965000,30502
120500,965000,970000,965000,967000,37659
121000,967000,972000,966000,968000,45121
121500,968000,973000,967000,971000,25133
122000,971000,980000,970000,978000,49167
122500,978000,982000,974000,981000,43118
123000,982000,982000,973000,975000,58969
123500,975000,981000,971000,979000,43223
124000,980000,983000,978000,982000,52164
124500,982000,984000,979000,979500,39254
125000,979500,980000,975000,978000,29549
125500,978000,982000,976000,982000,29589
130000,982000,985000,981000,983000,35289
130500,984000,986000,980000,981000,42752
131000,981000,984000,980000,981000,20255
131500,982000,984000,978000,980000,36494
132000,981000,981000,975000,976000,26848
132500,976000,977000,973000,975000,37044
133000,974000,977000,972000,977000,26470
133500,976000,980000,975000,979000,27934
134000,979000,979000,976000,978000,18395
134500,978000,983000,977000,982000,48219
135000,982000,990000,981000,986000,94869
135500,986000,988000,984000,985500,40580
140000,985500,986000,975000,976000,56183
140500,976000,978000,971000,971000,48005
141000,972000,976000,970000,973000,43833
141500,973000,987000,972000,981000,60352
142000,981000,982000,975000,978000,42343
142500,978000,979000,970000,971000,45019
143000,971000,977000,970000,976000,29653
143500,975000,980000,973000,978000,43570
144000,978500,984000,978000,980000,45918
144500,981000,985000,980000,983000,43448
145000,982000,985000,980000,983000,29800
145500,983000,984000,981000,983000,27416
