time,open,high,low,close,volume
090000,1165000,1166000,1152000,1162000,527484
090500,1162000,1166000,1157000,1160000,123027
091000,1160000,1162000,1155000,1158000,116560
091500,1159000,1166000,1157000,1165500,85868
092000,1165000,1170000,1163500,1169000,79905
092500,1168000,1170000,1166000,1168000,57548
093000,1168000,1173000,1167000,1170000,81569
093500,1170000,1172000,1168000,1169000,40301
094000,1169500,1171000,1166000,1166500,50552
094500,1166000,1169000,1165000,1166000,42103
095000,1167000,1169000,1162000,1162500,44515
095500,1162500,1167000,1162000,1166000,34507
100000,1167000,1167000,1163000,1165000,42589
100500,1166000,1170000,1165000,1169000,69859
101000,1169000,1171000,1166000,1170500,65704
101500,1170500,1172000,1170000,1172000,29099
102000,1172000,1172000,1165000,1165000,65652
102500,1165500,1166000,1163000,1164000,37825
103000,1164000,1166000,1159000,1159000,82476
103500,1159000,1163000,1156000,1162000,62998
104000,1163000,1164000,1161000,1161000,24058
104500,1161000,1163000,1160000,1163000,20180
105000,1162000,1163000,1157000,1158000,36104
105500,1157000,1160000,1157000,1158000,22755
110000,1159000,1159000,1153000,1155000,66278
110500,1154000,1156000,1152000,1153000,37038
111000,1153500,1155000,1151000,1155000,50468
111500,1154000,1158000,1154000,1155000,38111
112000,1155000,1159000,1154000,1157000,31308
112500,1156000,1159000,1156000,1159000,14967
113000,1159000,1162000,1158000,1159000,35124
113500,1160000,1162000,1157000,1161000,29534
114000,1161000,1162000,1159000,1160000,22656
114500,1160000,1162000,1159000,1161000,16104
115000,1161000,1164000,1161000,1163000,26265
115500,1164000,1164000,1162000,1162000,11127
120000,1163000,1166000,1162000,1166000,32908
120500,1165500,1166000,1162000,1166000,27377
121000,1165000,1166000,1162000,1162000,14783
121500,1163000,1163000,1161000,1163000,19242
122000,1162000,1164000,1161000,1162500,15589
122500,1162000,1163000,1159000,1161000,30288
123000,1160000,1161000,1158000,1159000,18490
123500,1159000,1159000,1158000,1158000,11263
124000,1158000,1160000,1157000,1159000,19779
124500,1160000,1162000,1158000,1161000,10823
125000,1161000,1163000,1161000,1163000,10168
125500,1162000,1163500,1160000,1162000,32995
130000,1163000,1163000,1160500,1161000,13723
130500,1161000,1162000,1160000,1161000,10983
131000,1160000,1163000,1160000,1162000,13489
131500,1162000,1163500,1162000,1163000,34370
132000,1162000,1163000,1162000,1162000,11375
132500,1162000,1163000,1162000,1163000,13700
133000,1162000,1163000,1158000,1160000,33997
133500,1159000,1162000,1159000,1159000,19962
134000,1159000,1161000,1158000,1159000,24797
134500,1158000,1160000,1157000,1159000,28923
135000,1160000,1160000,1158000,1159000,12654
135500,1160000,1162000,1159000,1161000,20580
140000,1161000,1164000,1159000,1159000,39524
140500,1160000,1160000,1154000,1158000,63177
141000,1158000,1162000,1156000,1161500,33158
141500,1162000,1162000,1159000,1159000,13111
142000,1159000,1160000,1153000,1154000,50345
142500,1154000,1156000,1152000,1154000,46599
143000,1153000,1155500,1148000,1149000,83639
143500,1149000,1150000,1142000,1142000,69831
144000,1142000,1144000,1136000,1138000,130280
144500,1139000,1142000,1136000,1137500,87298
145000,1137500,1138000,1130000,1133000,94866
145500,1132000,1146000,1131000,1145000,75994
