time,open,high,low,close,volume
090000,1015000,1022000,1011000,1018000,228284
090500,1018000,1021000,1008000,1009000,92913
091000,1009000,1017500,1007000,1016000,64735
091500,1015000,1021000,1013000,1017000,74363
092000,1017000,1025000,1015000,1024000,71660
092500,1024000,1024000,1020000,1023000,42092
093000,1022000,1024000,1014000,1016000,56646
093500,1016500,1020000,1014000,1020000,41910
094000,1019000,1021000,1015000,1015000,24372
094500,1016000,1017000,1011000,1016000,53107
095000,1015000,1016000,1012000,1013000,25620
095500,1013000,1015000,1011000,1013000,22036
100000,1013000,1017000,1012000,1013000,29681
100500,1013000,1014000,1009000,1009000,66754
101000,1010000,1011000,1006000,1010000,94408
101500,1010000,1010000,1006000,1008000,27378
102000,1007000,1008000,1002000,1003000,80483
102500,1003000,1008000,1002500,1006000,33074
103000,1007000,1007000,1000000,1006000,86387
103500,1005000,1005000,1000000,1001000,37037
104000,1001000,1002000,998000,998000,73533
104500,998000,1003000,998000,1002500,61836
105000,1003000,1008000,1002000,1006000,28768
105500,1006000,1010000,1005000,1009000,35115
110000,1008000,1014000,1008000,1010000,52972
110500,1011000,1013000,1010000,1012000,24162
111000,1012000,1012000,1008000,1009000,36117
111500,1009000,1010000,1007000,1008000,28718
112000,1009000,1010000,1005000,1007000,28848
112500,1006000,1007000,1004000,1004000,30688
113000,1004000,1006000,1003000,1004000,30813
113500,1004000,1005000,1002000,1003000,29255
114000,1003000,1004000,1001000,1003000,21106
114500,1003000,1004000,1002000,1003000,24707
115000,1002000,1007000,1002000,1004000,39099
115500,1004500,1005000,1001000,1003000,30715
120000,1003000,1003000,1001000,1002000,26435
120500,1001000,1003000,1001000,1002000,31389
121000,1002000,1003000,1000000,1000000,31258
121500,1000000,1001000,997000,999000,95812
122000,998500,1000000,998000,999000,22015
122500,999000,1000000,998000,999000,29261
123000,999000,1003000,998000,1000000,32701
123500,1000500,1001000,999000,1000000,28191
124000,1000000,1000000,998000,998000,30204
124500,999000,999000,996000,996000,51036
125000,996000,998000,995000,995000,42323
125500,995000,996000,994000,995000,45532
130000,995500,999000,995000,997000,29593
130500,998000,999000,996000,998000,23647
131000,998000,999000,996000,998000,19174
131500,997000,999000,993000,993000,53286
132000,993000,994000,992000,992000,43857
132500,992000,993000,990000,992000,66181
133000,993000,994000,991000,993000,31655
133500,993000,996000,992000,993500,28022
134000,993000,998000,993000,996000,32013
134500,995000,998000,994000,997000,27283
135000,996000,1000000,996000,998000,30398
135500,999000,1000000,996000,997000,31576
140000,998000,998000,995000,996000,32537
140500,996000,997000,995000,996000,25177
141000,996500,1000000,995000,999000,43255
141500,999000,1004000,999000,1003000,57089
142000,1004000,1008000,1003000,1005000,55923
142500,1004000,1010000,1004000,1009000,48019
143000,1009000,1010000,1006000,1007000,42845
143500,1008000,1009000,1006000,1008000,32120
144000,1008000,1008000,1002000,1002000,46799
144500,1002000,1003000,999000,1000000,63160
145000,1000000,1000000,995000,995000,75531
145500,995000,999000,995000,998500,83340
