time,open,high,low,close,volume
090000,912000,914000,903000,903000,368902
090500,903000,904000,890000,900000,206355
091000,900000,902000,894000,895000,105770
091500,895000,902000,894000,899000,125819
092000,898000,900000,888000,890000,141934
092500,891000,894000,886000,891000,81101
093000,890000,891000,883000,886000,99679
093500,885500,886000,881000,883000,80352
094000,884000,891000,881000,890000,72364
094500,890000,893000,886000,890000,66870
095000,890000,894000,888000,892000,53634
095500,892000,897000,889000,897000,58515
100000,897000,899000,885000,887000,85250
100500,887000,891000,878000,888000,104808
101000,888000,899000,883000,886000,121476
101500,886000,888000,860000,868000,260292
102000,867000,875000,857000,860000,226734
102500,860000,864000,847000,862000,187560
103000,862000,862000,850000,860000,129686
103500,860000,864000,856000,861000,110433
104000,861000,862000,851000,852000,68158
104500,851000,855000,847000,854000,133877
105000,854000,861000,853000,858000,72109
105500,858000,862000,855000,856000,65220
110000,857000,858000,851000,852000,48605
110500,851000,855000,848000,851000,80918
111000,850000,852000,844000,844000,76555
111500,844500,850000,844000,848000,73919
112000,847000,848000,842000,844000,48891
112500,843000,847000,842000,843000,40392
113000,843000,847000,838000,846000,76061
113500,846000,847000,838000,840000,50890
114000,840500,846000,839000,843000,31510
114500,843000,847000,843000,845000,37071
115000,845000,850000,844000,849000,33067
115500,850000,852000,847000,848000,50637
120000,848000,848000,843000,844000,34859
120500,844000,849000,843000,847000,29856
121000,848000,849000,845000,847000,23111
121500,847000,850000,845000,846000,25188
122000,845000,850000,844000,849000,16834
122500,849000,850000,845000,848000,20355
123000,847000,849000,844000,845000,24463
123500,845000,845000,840000,840000,34206
124000,841000,845000,840000,844000,32213
124500,844000,844000,840000,840000,25175
125000,840000,841000,838000,839000,28832
125500,838000,841000,838000,839000,24319
130000,839000,843000,837000,839000,50773
130500,838000,845000,836000,843000,41207
131000,843000,843000,839000,843000,30407
131500,842000,846000,840500,841000,24118
132000,841000,843000,837000,838000,26872
132500,838000,838000,834000,836000,70176
133000,836000,840000,835000,838500,37267
133500,838000,839000,836000,837000,22492
134000,836500,840000,835000,839000,36834
134500,838000,840000,837000,839000,28370
135000,839000,841000,835000,835000,23999
135500,835000,842000,835000,839000,34560
140000,840000,842000,838000,839000,36054
140500,839000,840000,836000,836000,24398
141000,836000,840000,836000,837000,25853
141500,837000,839000,835000,835000,27996
142000,836000,836000,833000,833000,39110
142500,833000,835000,831000,831000,59679
143000,831000,833000,829000,830000,81595
143500,830000,831000,825000,826000,82367
144000,826000,827000,824000,826000,57204
144500,826000,827000,821000,821000,71350
145000,821000,824000,818000,819000,97640
145500,819000,821000,818000,819000,81777
