time,open,high,low,close,volume
090000,1780000,1795000,1761000,1768000,0
090500,1768000,1772000,1750000,1751000,258270
091000,1751000,1764000,1743000,1749000,227065
091500,1749000,1750000,1731000,1739000,204629
092000,1739000,1768000,1739000,1760000,186186
092500,1760000,1804000,1760000,1801500,201336
093000,1793000,1802000,1764000,1765000,121000
093500,1765000,1794000,1765000,1785000,96725
094000,1785000,1790000,1758000,1766000,76039
094500,1766000,1786000,1764000,1785000,77860
095000,1786000,1797000,1778000,1783000,99456
095500,1785000,1819000,1784000,1819000,158476
100000,1819000,1829000,1798000,1804000,158546
100500,1804000,1824000,1797000,1822000,79986
101000,1822000,1827000,1811000,1811000,91144
101500,1811000,1815000,1803000,1805000,68330
102000,1805000,1823000,1797000,1816000,81697
102500,1815000,1822000,1810000,1819000,42544
103000,1819000,1840000,1816500,1828000,115421
103500,1828000,1834000,1815000,1823000,68871
104000,1822000,1837000,1822000,1837000,62656
104500,1837000,1855000,1836000,1844000,144185
105000,1844500,1857000,1838000,1842500,91745
105500,1842500,1852000,1839000,1840000,98024
110000,1840000,1848000,1830000,1848000,59542
110500,1848000,1851000,1841000,1849000,56313
111000,1850000,1861000,1843000,1861000,76027
111500,1861000,1870000,1859000,1867000,83197
112000,1868000,1885000,1866000,1885000,75362
112500,1885000,1896000,1879000,1895000,89066
113000,1889000,1897000,1874000,1879000,101357
113500,1879000,1886000,1870000,1871000,57298
114000,1871000,1884000,1867000,1876000,59915
114500,1875000,1885000,1873000,1874000,48412
115000,1874000,1874000,1853000,1856000,68017
115500,1856000,1866000,1850000,1854000,68767
120000,1854000,1870000,1854000,1862000,50159
120500,1862000,1869000,1858500,1866000,42358
121000,1866000,1867000,1856000,1859000,29642
121500,1858000,1861000,1843000,1847000,45678
122000,1847000,1857000,1844000,1855000,32368
122500,1855000,1855000,1846000,1853000,33283
123000,1852000,1855000,1836000,1851000,67017
123500,1851000,1854000,1842500,1852000,52444
124000,1852000,1857000,1850000,1851000,54733
124500,1851000,1851000,1842000,1848000,31161
125000,1848000,1852000,1840000,1841000,33948
125500,1842000,1853000,1836000,1848000,35547
130000,1849000,1850000,1837000,1837000,29166
130500,1838000,1846000,1835000,1843000,33880
131000,1843000,1864000,1842000,1858000,49799
131500,1858000,1862000,1851000,1859000,37815
132000,1859000,1860000,1836000,1838000,52735
132500,1839000,1840000,1828000,1831000,56367
133000,1830000,1838000,1828000,1831000,33621
133500,1831000,1838000,1828000,1830000,34854
134000,1830000,1844000,1829000,1841000,31647
134500,1841000,1842000,1831000,1833000,30133
135000,1833000,1839000,1830000,1837000,20101
135500,1837000,1839000,1832000,1839000,22156
140000,1839000,1846000,1832000,1845000,40649
140500,1846000,1850000,1840000,1849500,40778
141000,1849500,1850000,1833000,1834000,31411
141500,1834000,1834000,1812000,1821000,70702
142000,1821000,1831000,1820000,1830000,45772
142500,1830000,1836000,1827000,1828000,46682
143000,1830000,1839000,1825000,1835000,38530
143500,1835000,1844000,1832000,1839000,45187
144000,1839000,1842000,1832000,1838000,30900
144500,1837000,1845000,1835000,1845000,45381
145000,1844000,1850000,1844000,1848000,49659
145500,1847000,1849000,1834000,1837000,44845
