time,open,high,low,close,volume
090000,1253000,1272000,1249000,1269000,0
090500,1269000,1271000,1259500,1269000,175183
091000,1270000,1285000,1269000,1282000,257761
091500,1282000,1288000,1278000,1284000,167907
092000,1284000,1286000,1277000,1277000,90058
092500,1277000,1284000,1274000,1281000,94863
093000,1281000,1283000,1277000,1280000,59854
093500,1281000,1285000,1280000,1285000,50168
094000,1285000,1285000,1280000,1281000,38778
094500,1281000,1286000,1281000,1285500,75144
095000,1285000,1286000,1280000,1280000,36910
095500,1280000,1285000,1280000,1284000,36075
100000,1284000,1289000,1284000,1289000,69919
100500,1289000,1289000,1284000,1285000,61502
101000,1285000,1288000,1284000,1285000,36385
101500,1285000,1286000,1281000,1282000,51020
102000,1282000,1288000,1281000,1287000,42316
102500,1286000,1289000,1281000,1289000,81590
103000,1289000,1289000,1284000,1287000,45057
103500,1288000,1291000,1287000,1289000,78230
104000,1289000,1291000,1287000,1290000,46516
104500,1290000,1294000,1289000,1294000,47887
105000,1294000,1295000,1292000,1295000,48462
105500,1295000,1295000,1293000,1294000,29448
110000,1294500,1295000,1292000,1294000,33519
110500,1294000,1296000,1294000,1296000,28431
111000,1296000,1299000,1295000,1298000,45280
111500,1298000,1300000,1298000,1300000,45423
112000,1300000,1300000,1298000,1299000,17612
112500,1299000,1299000,1298000,1298000,10519
113000,1298000,1299000,1295000,1297000,35977
113500,1297000,1298000,1297000,1297000,10255
114000,1297000,1298000,1294000,1294000,30757
114500,1295000,1298000,1294000,1297000,23072
115000,1298000,1298000,1297000,1298000,11340
115500,1298000,1299000,1297000,1299000,15735
120000,1299000,1300000,1298000,1299000,34018
120500,1299000,1299000,1297000,1297000,13209
121000,1298000,1299000,1296000,1298000,17137
121500,1298000,1300000,1297000,1298000,23687
122000,1298000,1299000,1298000,1298000,15212
122500,1298000,1299000,1298000,1299000,6892
123000,1298000,1300000,1298000,1299000,24730
123500,1299000,1300000,1298000,1299000,15274
124000,1299000,1300000,1299000,1299500,10760
124500,1299500,1309000,1299000,1308000,153364
125000,1308000,1308000,1305000,1307000,23480
125500,1307000,1314000,1307000,1314000,48465
130000,1313000,1315000,1309000,1309000,54371
130500,1309000,1317000,1309000,1316000,39514
131000,1317000,1317000,1312000,1312000,45066
131500,1312000,1315000,1312000,1313000,20894
132000,1313000,1313000,1310000,1311000,32669
132500,1312000,1315000,1311000,1315000,18968
133000,1315000,1316000,1310000,1310000,40223
133500,1310000,1314000,1308000,1313000,30529
134000,1313000,1316000,1311000,1313000,31420
134500,1313000,1314000,1309000,1309000,21780
135000,1309000,1309500,1303000,1304000,52186
135500,1304000,1307000,1301000,1306000,38696
140000,1305500,1307000,1301000,1302000,28657
140500,1302000,1303000,1298000,1302000,56095
141000,1301000,1306000,1301000,1304000,28905
141500,1304000,1306000,1302000,1305000,36380
142000,1305000,1310000,1305000,1308000,31169
142500,1307000,1309000,1306000,1306000,22140
143000,1307000,1308000,1299000,1299000,48262
143500,1299000,1300000,1289000,1292000,109367
144000,1292000,1296000,1292000,1294000,50732
144500,1294000,1295000,1288000,1289000,73707
145000,1290000,1291000,1286000,1289000,61978
145500,1290000,1295000,1289000,1290000,46086
