time,open,high,low,close,volume
090000,1833000,1859000,1826000,1841000,0
090500,1841000,1855000,1839000,1850000,190928
091000,1850000,1851000,1832000,1833000,159592
091500,1833000,1846000,1828000,1840000,122749
092000,1840000,1846000,1840000,1846000,75505
092500,1846000,1849000,1838000,1846000,88119
093000,1847000,1870000,1845000,1868000,140719
093500,1868000,1888000,1867000,1884000,145805
094000,1883000,1896000,1874000,1893000,154556
094500,1893000,1900000,1891000,1900000,102447
095000,1895000,1900000,1876000,1878000,166662
095500,1877000,1878000,1858000,1868000,162058
100000,1869000,1871000,1840000,1845000,169214
100500,1845000,1864000,1844000,1859000,100464
101000,1859000,1872000,1856000,1864000,99673
101500,1864000,1875000,1861000,1874000,62988
102000,1874000,1886000,1873000,1885000,78520
102500,1886000,1895000,1882000,1894000,90401
103000,1894000,1900000,1890000,1891000,115510
103500,1892000,1894000,1883000,1890000,68606
104000,1891000,1891000,1880000,1883000,74543
104500,1882000,1896000,1881000,1892000,75799
105000,1891000,1893000,1882000,1892000,53322
105500,1893000,1896000,1891000,1894000,39521
110000,1894000,1895000,1885000,1889000,51915
110500,1889000,1890000,1883000,1884000,57948
111000,1885000,1890000,1883000,1885000,44321
111500,1886000,1887000,1881000,1884000,48469
112000,1883000,1889000,1881000,1888000,42706
112500,1888000,1892000,1887000,1890000,42675
113000,1890000,1891000,1881000,1881000,43045
113500,1881000,1885000,1881000,1884000,35582
114000,1884000,1885000,1881000,1882000,28282
114500,1882000,1885000,1876000,1876000,56967
115000,1876000,1882000,1870000,1880000,59272
115500,1879000,1880000,1873000,1877000,28818
120000,1877000,1881000,1872000,1873000,43816
120500,1873000,1876000,1866000,1874000,61419
121000,1875000,1880000,1870000,1879000,30867
121500,1879000,1883000,1873000,1880000,30074
122000,1879000,1883000,1876000,1882000,30415
122500,1882000,1888000,1882000,1887000,37409
123000,1888000,1888000,1881000,1883000,34384
123500,1883000,1887000,1882000,1885000,30777
124000,1885000,1891000,1884000,1891000,39251
124500,1890500,1893000,1888000,1889000,32662
125000,1889000,1894000,1886000,1891000,41400
125500,1891000,1894000,1889000,1893000,33491
130000,1893000,1894000,1887000,1889000,30278
130500,1889000,1892000,1886000,1887000,32943
131000,1888000,1890000,1884000,1888000,36935
131500,1888000,1896000,1888000,1896000,57858
132000,1895000,1916000,1894000,1912000,189909
132500,1911000,1920000,1907000,1913000,80681
133000,1913000,1916000,1908000,1915000,55243
133500,1915000,1916000,1907000,1912000,58907
134000,1911000,1912000,1903000,1905000,58710
134500,1906000,1906000,1900000,1905000,42897
135000,1905000,1916000,1904000,1914000,52043
135500,1914000,1917000,1910000,1912000,51920
140000,1911000,1922000,1911000,1919000,89395
140500,1920000,1933000,1919000,1932000,92766
141000,1932000,1938000,1925000,1938000,100609
141500,1938000,1941000,1933000,1938000,95311
142000,1938000,1939000,1930000,1936000,70211
142500,1936000,1947000,1932000,1947000,89824
143000,1946500,1949000,1943000,1945000,92234
143500,1945000,1948000,1927000,1933000,150841
144000,1933000,1937000,1914000,1917000,132381
144500,1917000,1927000,1916000,1921500,88348
145000,1921000,1922000,1909000,1911000,89185
145500,1911000,1915000,1903000,1904000,113070
