time,open,high,low,close,volume
090000,1856000,1906000,1855000,1904000,0
093000,1925000,1972000,1924000,1964000,337194
093500,1966000,1995000,1948000,1986000,384792
094000,1983000,1990000,1945000,1954000,241176
094500,1953000,1975000,1946000,1964000,156604
095000,1964000,1984000,1955000,1961000,122412
095500,1961000,1990000,1950000,1988000,108083
100000,1988000,2010000,1977000,1990000,160078
100500,1989000,2007000,1980000,1993000,102402
101000,1993000,1993000,1967000,1974000,101315
101500,1974000,1986000,1961000,1963000,78126
102000,1963000,1988000,1955000,1955000,101243
102500,1955000,1959000,1935000,1937000,123920
103000,1938000,1972000,1930000,1971000,107223
103500,1970000,1973000,1952000,1959000,68413
104000,1959000,1990000,1957000,1988000,94611
104500,1989000,1997000,1973000,1983000,82336
105000,1983000,1993000,1973000,1992000,67369
105500,1992000,2009000,1992000,2001000,131181
110000,2001000,2026000,1990000,2026000,135885
110500,2025000,2025000,1999000,2006000,90560
111000,2006000,2021000,1995000,2021000,70116
111500,2021000,2024000,2000000,2001000,67133
112000,2001000,2021000,2000000,2019000,56976
112500,2019000,2045000,2019000,2044000,103610
113000,2044000,2044000,2026000,2038000,78973
113500,2038000,2064000,2032000,2062000,77642
114000,2062000,2072000,2053000,2068000,104884
114500,2068000,2068000,2039000,2041000,103276
115000,2041000,2058000,2033000,2052000,76028
115500,2052000,2059000,2023000,2029000,71804
120000,2029000,2038000,2014000,2014000,72241
120500,2015000,2039000,2014000,2027000,52915
121000,2026000,2034000,2019000,2023000,34382
121500,2023000,2034000,2011000,2013000,41955
122000,2013000,2037000,2013000,2033000,31032
122500,2033000,2035000,2023000,2029000,22528
123000,2029000,2032000,2015000,2015000,37033
123500,2015000,2033000,2015000,2030000,24220
124000,2030000,2037000,2021000,2030000,29837
124500,2031000,2036000,2023000,2025000,31737
125000,2024000,2026000,2014000,2020000,34156
125500,2020000,2021000,2010000,2018000,26277
130000,2018000,2029500,2013000,2017000,25251
130500,2017000,2020000,2011000,2014000,25379
131000,2014000,2018000,2010000,2011000,17040
131500,2011000,2018000,2005000,2006000,28121
132000,2007000,2008000,1994000,1999000,49505
132500,1999000,2009000,1997000,2005000,26636
133000,2006000,2010000,2001000,2004000,18696
133500,2003000,2012000,2001000,2005000,22859
134000,2004000,2006000,1991000,1992000,37641
134500,1992000,1997000,1990000,1990000,27608
135000,1991000,2000000,1985000,1986000,44958
135500,1986000,1989000,1977000,1978000,48473
140000,1978000,1997000,1978000,1994000,40521
140500,1994000,1995000,1982000,1982000,29439
141000,1983000,1983000,1958000,1960000,72850
141500,1960000,1967000,1958000,1966000,55138
142000,1966000,1983000,1964000,1981000,51466
142500,1981000,1990000,1969000,1984000,48813
143000,1984000,1986000,1966000,1968000,42142
143500,1968000,1973000,1952000,1956000,69895
144000,1956000,1957000,1940000,1940000,81798
144500,1941000,1944000,1920000,1927000,110513
145000,1927000,1944000,1921000,1921000,75627
145500,1922000,1933000,1921000,1930000,61680
