time,open,high,low,close,volume
090000,1000000,1004000,999000,1003000,254761
090500,1002000,1006000,1002000,1006000,131770
091000,1006000,1007000,1003000,1005000,105139
091500,1006000,1007000,1000000,1000000,75973
092000,1000000,1003000,999000,1002000,48235
092500,1002000,1004000,999000,999000,34401
093000,999500,1005000,999000,1004000,53303
093500,1004000,1006000,1004000,1005000,52510
094000,1005000,1006000,1003000,1005000,34668
094500,1005000,1007000,1004000,1006500,66458
095000,1006500,1009000,1006000,1008500,79243
095500,1008500,1010000,1008000,1009000,57522
100000,1010000,1010000,1008000,1009000,59930
100500,1010000,1010000,1005000,1009000,77307
101000,1009000,1010000,1008000,1009000,29318
101500,1010000,1010000,1008000,1008000,48193
102000,1009000,1010000,1008000,1008000,46593
102500,1008000,1009000,1004000,1005000,35994
103000,1005000,1009000,1005000,1007000,55770
103500,1007000,1009000,1005000,1007000,31951
104000,1008000,1010000,1007000,1009000,47621
104500,1009000,1010000,1005000,1005500,20024
105000,1005500,1005500,1002000,1003000,35449
105500,1003000,1006000,1002000,1005000,31480
110000,1006000,1008000,1005000,1008000,16071
110500,1008000,1008000,1006000,1007000,19685
111000,1007000,1007000,1005000,1006000,19325
111500,1006000,1009000,1006000,1008000,25157
112000,1008000,1009000,1006000,1008000,15261
112500,1007000,1009000,1007000,1009000,11815
113000,1009000,1009000,1008000,1008500,21591
113500,1008500,1010000,1008000,1010000,30083
114000,1009000,1010000,1009000,1010000,18100
114500,1010000,1012000,1009000,1011000,79473
115000,1011000,1012000,1009000,1010000,21103
115500,1010000,1011000,1009000,1010000,19158
120000,1010000,1012000,1010000,1012000,17413
120500,1011000,1013000,1011000,1013000,26005
121000,1012500,1015000,1012000,1015000,39189
121500,1014000,1015000,1014000,1015000,14169
122000,1015000,1017000,1014000,1016000,40651
122500,1016000,1018000,1016000,1017000,43637
123000,1016000,1017000,1016000,1016000,10849
123500,1017000,1017000,1014000,1017000,25191
124000,1017000,1017000,1016000,1016000,10050
124500,1017000,1019000,1016000,1018500,37582
125000,1018500,1019000,1018000,1019000,16720
125500,1018000,1020000,1018000,1020000,24850
130000,1019000,1020000,1019000,1019000,38016
130500,1019000,1020000,1017000,1019000,25927
131000,1019000,1020000,1018000,1018000,22673
131500,1019000,1020000,1017000,1018000,25759
132000,1018000,1018000,1017000,1018000,10521
132500,1017000,1018000,1015000,1015000,16333
133000,1015000,1017000,1015000,1016000,11837
133500,1016000,1018000,1015000,1016000,24024
134000,1017000,1017000,1015000,1016500,25558
134500,1016500,1019000,1016000,1019000,22313
135000,1018000,1023000,1018000,1023000,67778
135500,1023000,1023000,1020000,1021000,25292
140000,1021000,1023000,1020000,1023000,24911
140500,1023000,1030000,1022000,1029000,78996
141000,1029000,1036000,1028000,1034500,82009
141500,1034000,1042000,1034000,1041000,79456
142000,1042000,1042000,1036000,1039000,66290
142500,1038000,1045000,1038000,1044500,70703
143000,1044500,1045000,1038500,1039000,66420
143500,1039000,1045000,1037000,1044000,68077
144000,1044000,1050000,1043000,1049000,96139
144500,1049000,1050000,1046000,1050000,79369
145000,1050000,1054000,1047000,1053000,81131
145500,1054000,1055000,1049000,1050000,63995
