time,open,high,low,close,volume
090000,884000,884000,867000,869000,437347
090500,869000,872000,862000,866000,161157
091000,866000,869000,860000,864000,179433
091500,864000,866000,859000,862000,112809
092000,863000,865000,858000,863000,90785
092500,863000,871000,863000,869000,100479
093000,869000,872000,866000,870000,99749
093500,870000,873000,869000,871500,59965
094000,872000,873000,870000,871000,53586
094500,872000,872000,868000,870000,85122
095000,869000,871000,868000,871000,30892
095500,871000,871000,867000,871000,46409
100000,869000,871000,865000,866000,47097
100500,865500,866000,861000,866000,73316
101000,866000,870000,865000,869000,47123
101500,870000,873000,869000,872500,60077
102000,873000,875000,871000,874000,94391
102500,875000,878000,874000,878000,73731
103000,878000,880000,873000,874000,100554
103500,874000,877000,874000,877000,42328
104000,876000,879000,875000,876000,33265
104500,876000,878000,874000,877000,36693
105000,877000,878000,876000,878000,23647
105500,878000,878000,875000,876000,45149
110000,876000,878000,875000,876000,43194
110500,876000,877000,872000,872000,47423
111000,873000,876000,872000,876000,33635
111500,876000,878000,875000,877000,37353
112000,877000,880000,877000,879500,57636
112500,880000,881000,876000,877000,58109
113000,878000,879000,874000,875000,36988
113500,875000,878000,873000,876000,43303
114000,877000,879000,876000,879000,20568
114500,878000,879000,877000,878000,23804
115000,878000,880000,877000,880000,23857
115500,880000,880000,876500,878000,40607
120000,879000,880000,877000,879000,26127
120500,878000,880000,878000,880000,24324
121000,879500,882000,879000,880500,63173
121500,881000,882000,878000,881000,27679
122000,881500,883000,879000,880000,49095
122500,880000,883000,879000,882000,32725
123000,881000,883000,880000,881000,37592
123500,882000,882000,879000,881000,46450
124000,881000,882000,880000,881000,31321
124500,880500,882000,880000,881000,31761
125000,881000,882000,880000,881000,28561
125500,881500,882000,879000,879500,34871
130000,880000,882000,879500,882000,41856
130500,882000,882000,880000,882000,35292
131000,882000,882000,881000,881000,26220
131500,881500,883000,881000,883000,27851
132000,882000,884000,882000,883000,33793
132500,883000,887000,883000,887000,64399
133000,887000,888000,884000,887000,53353
133500,887000,889000,885000,887000,83638
134000,887000,889000,886000,889000,35507
134500,888500,890000,888000,890000,40916
135000,890000,892000,889000,889500,60671
135500,889500,890000,885000,887000,67397
140000,888000,890000,887000,889000,45226
140500,889000,892000,888000,888500,61441
141000,889000,894000,887000,893000,62262
141500,893000,895000,891000,895000,69163
142000,895000,897000,892000,896000,67091
142500,895000,899000,895000,897500,52952
143000,897500,901000,897000,900000,93292
143500,899500,901000,897000,899000,78310
144000,900000,902000,897000,901500,85869
144500,901000,905000,901000,903500,78674
145000,903500,903500,897000,899000,81931
145500,898000,899000,892000,895000,87405
