time,open,high,low,close,volume
090000,291000,292500,290000,291000,1717266
090500,291000,292000,290000,292000,502706
091000,291750,294500,291500,294500,453962
091500,294250,295500,294000,294500,407658
092000,294000,296500,294000,296000,444393
092500,296250,296500,295000,295000,401658
093000,295250,296000,294000,295500,444105
093500,295500,295500,293000,293500,344629
094000,293500,294000,291500,292250,498146
094500,292500,293000,291500,292000,313778
095000,291500,293000,291500,293000,238323
095500,293000,293500,292000,292750,277355
100000,292750,293500,292000,292250,209817
100500,292250,293000,291000,291500,310130
101000,291500,292000,290500,291500,317489
101500,291000,292000,290500,291000,305106
102000,291500,291500,290000,290500,289368
102500,291000,291000,289000,289500,516918
103000,289500,290000,288500,289000,436012
103500,288750,291000,288500,290500,409538
104000,290500,290500,289000,289250,246811
104500,289000,289500,287000,287250,534436
105000,287250,287500,285500,286000,561927
105500,285750,287000,284000,284500,858826
110000,284750,285500,283000,283500,672264
110500,283500,284000,281000,283250,807882
111000,283250,285000,280500,280500,694929
111500,281000,281000,278500,279000,1157801
112000,279500,283500,279000,283000,701686
112500,283000,284000,281000,281500,388260
113000,282000,283000,280000,283000,368184
113500,282750,283500,282000,282500,196067
114000,282500,283500,281000,283500,285635
114500,283500,284500,282000,283000,370249
115000,283500,284500,282500,283000,285735
115500,283000,283500,281500,281750,219705
120000,281750,282500,280500,280500,312283
120500,280500,281500,280000,280250,248739
121000,280250,281000,280000,280750,287644
121500,280750,280750,279500,280000,429772
122000,280000,280250,279000,279500,308024
122500,279750,280000,279000,279750,160200
123000,279750,280000,278500,279500,324445
123500,279250,281000,278500,280500,366319
124000,280500,282000,280000,280500,237901
124500,280500,282000,280000,281750,225928
125000,281750,282000,280000,281000,211403
125500,281000,281500,280000,280250,201822
130000,280250,280250,279000,279500,302755
130500,279500,280000,279000,279500,211313
131000,279000,279500,278500,279000,240446
131500,279000,279000,278000,278500,367716
132000,278000,278500,276500,276500,618810
132500,277000,278000,276000,278000,601767
133000,278000,278000,276000,277000,365806
133500,277000,279000,276500,278500,439300
134000,278500,279500,276500,277000,408220
134500,277000,277500,275500,275500,377412
135000,275500,276000,275000,275250,386490
135500,275250,275500,273500,274250,667912
140000,274250,275000,272000,273000,682683
140500,273500,274500,272500,274500,412597
141000,274250,276000,273500,276000,409674
141500,276000,277000,275000,275500,600087
142000,276000,276000,274000,274000,355962
142500,274500,274500,272500,273000,336693
143000,273000,273000,270000,270500,659549
143500,270500,271500,270000,270500,549842
144000,271000,271000,269000,269500,703509
144500,269000,270000,268500,269500,781615
145000,269500,270500,268500,269000,551629
145500,268500,269000,267000,268000,583351
