time,open,high,low,close,volume
090000,190900,193000,190300,192900,0
090500,192800,193500,192400,193400,870973
091000,193400,193600,192300,192700,596791
091500,192800,193200,192100,193200,468106
092000,193100,193300,192200,192700,335560
092500,192800,192800,191300,191400,482065
093000,191400,191600,190800,190900,492049
093500,191000,191000,190100,190300,350723
094000,190300,191500,190200,191400,328403
094500,191400,191700,191200,191200,212202
095000,191300,191900,191100,191800,244598
095500,191800,192300,191550,192200,278731
100000,192100,192800,192100,192700,227055
100500,192700,192800,192200,192400,205948
101000,192500,192800,192200,192200,178122
101500,192200,192300,191700,191900,206213
102000,191800,192300,191500,192200,204891
102500,192200,192800,192000,192700,227563
103000,192800,192800,192000,192200,207004
103500,192100,192500,192100,192300,139383
104000,192400,192700,192200,192700,177174
104500,192600,192700,191600,191700,182048
105000,191600,191900,191200,191200,184344
105500,191300,191800,190900,191400,246659
110000,191400,192300,191300,191700,197665
110500,191700,192800,191700,192700,281723
111000,192800,193400,192500,192900,774985
111500,193000,193600,192700,193600,539334
112000,193500,194500,193500,194200,709473
112500,194100,194600,193900,194500,328104
113000,194450,194600,193600,194000,236577
113500,193900,194100,193200,193400,286795
114000,193350,193800,193000,193700,216703
114500,193800,193900,193100,193300,169143
115000,193250,193500,192900,193200,212253
115500,193100,193300,192800,192900,159758
120000,192800,193000,192500,192900,190452
120500,192900,193000,192500,192700,122659
121000,192600,193000,192600,192900,147255
121500,192900,193300,192300,192400,238262
122000,192400,193000,192100,192900,193794
122500,193000,193000,192600,192700,144467
123000,192700,192900,192300,192450,119295
123500,192450,192600,191700,191800,215919
124000,191800,191800,191200,191400,209548
124500,191400,191900,191100,191600,219520
125000,191700,192000,191300,191600,135648
125500,191500,191900,190900,191700,238048
130000,191700,192300,191500,192300,206002
130500,192200,192300,191500,191900,136743
131000,191800,191950,191400,191900,144128
131500,191800,192000,191500,191600,166636
132000,191600,191900,191300,191500,148590
132500,191550,192000,191500,192000,132728
133000,192000,192300,191700,192200,193010
133500,192100,192300,191900,192200,153142
134000,192200,192400,192000,192400,158170
134500,192400,192400,192000,192300,131966
135000,192300,192500,192000,192350,130774
135500,192350,192500,191900,192100,139780
140000,192100,192400,192000,192300,116619
140500,192300,192800,192200,192600,191777
141000,192600,192800,192400,192700,159408
141500,192700,192700,192250,192650,133530
142000,192650,192800,192200,192800,194167
142500,192800,192900,192600,192700,140182
143000,192700,192800,192300,192400,185656
143500,192500,192500,192100,192400,144312
144000,192400,192400,191700,192100,194996
144500,192100,192200,191700,191700,159035
145000,191700,192300,191700,192100,188878
145500,192200,192300,192000,192200,120603
