time,open,high,low,close,volume
090000,185500,185900,183900,184000,2575249
090500,184000,185100,183500,184600,1050855
091000,184600,184800,183500,183800,758654
091500,183700,184800,183500,184600,576466
092000,184600,185200,184500,185000,589943
092500,185000,185100,184100,184200,482293
093000,184100,184500,184000,184500,425624
093500,184400,184600,184000,184100,380643
094000,184100,184200,183600,183700,557151
094500,183700,184000,183600,183950,333739
095000,183950,184000,183500,183650,285837
095500,183650,183900,183500,183800,287484
100000,183800,184700,183800,184000,352169
100500,184000,184100,183500,183600,325623
101000,183600,183700,183300,183400,443498
101500,183300,183400,182700,182900,881686
102000,183000,183200,182900,182900,427973
102500,182900,183100,182700,182900,513173
103000,182950,183100,182700,182900,438560
103500,182900,183200,182700,182900,279885
104000,182900,182900,182600,182700,367949
104500,182700,182700,182100,182200,441990
105000,182200,182300,181500,181600,713559
105500,181600,182200,181300,182200,463587
110000,182100,182400,181800,181900,323380
110500,181900,182000,181100,181100,355220
111000,181100,181200,180200,180400,683379
111500,180300,180500,179900,180000,897888
112000,180000,180700,179900,180000,464465
112500,180050,180200,179500,179550,583024
113000,179500,179600,178900,179400,711375
113500,179400,179900,179200,179600,464385
114000,179500,180300,179400,180100,447927
114500,180100,180500,179900,180200,375342
115000,180150,180300,179900,180000,239180
115500,179900,180000,179800,180000,186445
120000,179900,180600,179900,180400,284301
120500,180400,180500,179800,180000,358132
121000,180000,180900,179900,180900,219200
121500,180800,180900,180200,180300,198782
122000,180300,180800,180200,180600,219537
122500,180500,181250,180400,181200,192867
123000,181300,182200,181100,182100,392886
123500,182100,182700,181800,182650,352069
124000,182600,183000,182400,182800,380782
124500,182800,183000,182400,182500,233847
125000,182400,182800,182200,182300,184219
125500,182300,182700,182100,182700,204231
130000,182600,182900,182300,182500,254899
130500,182600,183400,182300,183400,244266
131000,183300,183600,182800,183200,310360
131500,183150,183400,182800,182900,222068
132000,183000,183450,182600,183200,187292
132500,183200,183550,183000,183200,178192
133000,183100,183300,182500,182600,179866
133500,182600,182600,182100,182200,196567
134000,182150,182700,182100,182500,174677
134500,182400,182600,182100,182200,158458
135000,182200,182300,181500,181500,310000
135500,181500,181700,181300,181600,216044
140000,181600,182200,181300,182100,192249
140500,182100,182200,181500,181550,202556
141000,181550,181800,180900,181200,341691
141500,181200,181300,181000,181100,198344
142000,181100,181150,180800,180900,218694
142500,180900,180900,180300,180500,266931
143000,180500,180500,180200,180300,241032
143500,180400,180900,180300,180600,265537
144000,180600,180800,180300,180400,249634
144500,180400,180500,180100,180200,306370
145000,180200,180200,180000,180000,319319
145500,180100,180400,180000,180200,352267
