time,open,high,low,close,volume
090000,321500,323000,319000,320000,2989733
090500,320000,320500,319000,320000,1179857
091000,320000,321000,319000,320500,985801
091500,320000,320500,316500,317500,1051572
092000,317000,317500,313000,314750,1168067
092500,314750,317500,313500,317000,781641
093000,316750,319000,316500,318500,555510
093500,318500,319000,317000,318250,446607
094000,318250,319750,317500,319500,440129
094500,319500,320000,318500,319500,416497
095000,319500,319500,318000,318750,264306
095500,318500,319000,317000,318500,375810
100000,318500,318500,317500,318000,210283
100500,317500,318500,316500,317500,342663
101000,317500,317500,315000,316000,302741
101500,316000,317500,315500,317000,228116
102000,317000,319500,316500,319500,428669
102500,319500,320000,318500,318500,399901
103000,318500,320500,318000,319500,803810
103500,319500,320000,318500,318500,159488
104000,319000,320000,318000,319000,210117
104500,318500,319000,318000,318750,281042
105000,318500,319000,318000,318500,156265
105500,318500,319500,318500,319250,168245
110000,319000,319500,318000,318500,228667
110500,318500,319000,317000,317500,280191
111000,317500,318500,317000,318250,201575
111500,318250,319500,318000,319000,248583
112000,319000,319500,318500,319250,167650
112500,319250,320000,319000,320000,307546
113000,319500,320000,319000,319750,245379
113500,320000,320500,319500,320500,342083
114000,320500,321000,320000,320750,299034
114500,320750,321500,320500,320500,525287
115000,320500,321000,320000,320250,233180
115500,320000,320500,319500,320500,318431
120000,320500,320500,319500,320000,269048
120500,319500,320000,319000,320000,220272
121000,320000,320000,319000,319500,99352
121500,319000,320000,318500,319750,373792
122000,319750,320500,319500,320000,170749
122500,320000,321000,319500,320500,274363
123000,320500,321000,319500,320500,329277
123500,321000,321500,320500,320750,361288
124000,320750,321000,320500,320500,119356
124500,321000,321000,319500,320000,230376
125000,320000,320000,319000,319250,261095
125500,319000,319250,318000,318250,373899
130000,318250,319000,318000,318250,244479
130500,318250,319000,318000,318500,229192
131000,318500,319500,318500,318500,205308
131500,318750,318750,317000,317500,354897
132000,317500,318000,316500,317000,382462
132500,317000,317000,315000,315500,580463
133000,315500,315750,314000,315250,587326
133500,315250,316000,314500,315500,299594
134000,315500,316500,315000,315500,276987
134500,315500,316500,315500,316250,123489
135000,316250,317000,315500,316250,177646
135500,316000,316500,315000,315000,161860
140000,315250,316000,314500,315000,277541
140500,314500,315000,313000,314250,490227
141000,314000,314250,312000,313000,453302
141500,313000,313000,311000,312000,443449
142000,311500,314000,311500,313500,385040
142500,313750,315000,312500,314500,287415
143000,315000,315000,312000,312250,231445
143500,312000,313500,311000,311250,351374
144000,311250,314000,311000,313500,297224
144500,313000,314000,310000,310250,450118
145000,310500,311000,308500,310000,618177
145500,310000,312000,309000,309250,510511
