time,open,high,low,close,volume
090000,264000,266000,263000,266000,3848864
090500,266000,266500,264000,264500,1003302
091000,264500,265000,263000,263000,642252
091500,263000,264500,262000,264000,1022146
092000,264500,265500,264000,264750,680282
092500,264750,265500,264000,264000,451533
093000,264500,265000,263000,264000,552370
093500,264500,264500,263000,264500,435214
094000,264500,267500,264000,267000,474856
094500,267000,268750,266000,267500,720372
095000,267500,269000,267500,268500,363041
095500,268500,269500,268000,269000,533051
100000,269250,271500,268500,271000,747496
100500,271000,273000,270500,273000,541126
101000,273000,274500,272000,274000,617641
101500,273750,275000,272000,275000,796270
102000,275000,276000,274500,274750,546386
102500,274750,277500,274000,277500,595936
103000,277000,278000,275500,278000,548100
103500,278000,280500,277500,280500,581813
104000,280500,282000,279000,281000,655346
104500,281000,281500,278500,281250,605966
105000,281250,281500,277500,277500,491879
105500,278000,279000,277000,278750,452565
110000,278750,279500,277500,277750,278718
110500,277750,279000,277000,277500,284437
111000,277500,277500,276000,276750,309542
111500,276750,278500,276500,277750,176104
112000,277750,279000,277500,278000,238944
112500,278500,279000,278000,279000,91022
113000,279000,280500,278500,280500,264098
113500,280250,281000,279500,279750,247935
114000,279750,281000,279000,280500,218905
114500,280750,281000,280000,280500,242008
115000,280250,280500,278000,278000,428761
115500,278250,279000,278000,278000,175328
120000,278000,279000,277000,278500,251837
120500,278500,279500,278500,279000,144358
121000,279000,279500,279000,279250,112633
121500,279250,280500,279000,280500,215271
122000,280500,281000,279500,279750,176906
122500,280000,280000,279000,279500,112473
123000,279500,280500,279000,280000,186426
123500,280000,281000,280000,280500,178118
124000,280750,281500,280000,281250,301065
124500,281250,281500,281000,281000,174446
125000,281000,281500,280250,281000,249345
125500,281250,282000,281000,281500,266878
130000,281750,285000,281500,284750,840159
130500,284750,285000,283500,284500,422985
131000,284000,284500,282500,283500,390084
131500,283500,284000,282000,283500,370709
132000,283500,284500,283000,284250,305031
132500,284250,285000,283500,284250,482868
133000,284250,284500,283000,283500,235662
133500,283500,283500,282000,283000,394855
134000,282500,283000,282000,282750,252022
134500,282500,283000,281500,282000,326606
135000,282000,282500,281000,282000,277824
135500,282000,283000,281000,281750,257034
140000,281500,282500,279500,282000,466911
140500,282000,284000,281500,284000,327107
141000,284000,285500,283500,284500,842456
141500,284000,284500,283000,283000,219156
142000,283250,284000,283000,283250,193100
142500,283250,284000,282000,282250,265080
143000,282250,283500,282000,283250,223554
143500,283000,284000,282500,283750,245738
144000,283750,284500,283500,284000,298591
144500,284000,284500,283500,283750,295380
145000,283500,285000,283500,284500,425983
145500,284500,285000,284000,284750,372523
