time,open,high,low,close,volume
090000,208000,208000,206500,206500,1452401
090500,206750,207000,205500,206250,816279
091000,206250,206500,205500,206250,365765
091500,206500,207000,206000,206500,479211
092000,207000,207500,206500,206500,465162
092500,206500,207500,206500,207500,369357
093000,207500,207500,206500,207000,390789
093500,207000,208000,206500,208000,566527
094000,208000,208500,207500,207750,493432
094500,207750,208500,207500,208000,448555
095000,208250,208500,207000,207500,355896
095500,207250,208000,207000,207000,214809
100000,207250,208000,206500,207250,413566
100500,207250,208000,207000,207750,299514
101000,207750,208000,207000,207750,270125
101500,208000,208000,207500,208000,147780
102000,207500,208000,207500,207500,190050
102500,207500,208500,207500,208250,443754
103000,208250,208250,207500,208000,290321
103500,207500,208500,207500,208250,418481
104000,208500,208500,208000,208250,215209
104500,208000,209000,208000,208500,488067
105000,208750,209000,208000,208500,393380
105500,208000,209000,208000,208500,151664
110000,208000,208500,207500,208000,273712
110500,208000,208500,207500,208000,346316
111000,208000,208500,208000,208250,189307
111500,208500,209000,208000,208500,383111
112000,208000,208500,208000,208000,121849
112500,208000,209000,208000,208250,277025
113000,208500,209000,208000,208500,138219
113500,208500,209000,208250,208500,219210
114000,208500,209000,208500,208500,117707
114500,208750,209000,208500,208750,177376
115000,208750,209000,208500,208500,137818
115500,208500,209000,208500,208750,200827
120000,208750,209000,208500,209000,157909
120500,209000,209500,208500,209000,406212
121000,209250,209500,209000,209250,167699
121500,209500,209500,209000,209500,239374
122000,209500,209500,209000,209500,169444
122500,209500,210000,209000,209750,479583
123000,209500,210000,209500,209500,123951
123500,209500,209750,209000,209250,271063
124000,209250,209500,209000,209000,112141
124500,209500,209500,208500,208750,223894
125000,209000,209500,208500,209000,229517
125500,209000,209000,208500,208750,110487
130000,208750,209500,208750,209000,248157
130500,209250,209500,209000,209500,144480
131000,209250,209500,209000,209250,122672
131500,209500,209500,209250,209500,158494
132000,209500,210000,209000,209500,497111
132500,209500,210000,209000,209500,192603
133000,209500,209500,209000,209000,153804
133500,209500,209500,208500,209000,380967
134000,208750,209500,208500,209000,202636
134500,209000,209500,209000,209000,166735
135000,209000,209500,209000,209000,140421
135500,209000,209500,208500,208500,189121
140000,208750,209000,208000,208500,289213
140500,208750,209000,208500,208500,99285
141000,208500,209000,208500,208750,143002
141500,208500,209000,208000,208500,323334
142000,208500,209000,208000,208250,188916
142500,208250,208500,208000,208000,135737
143000,208000,208500,207500,207500,274380
143500,207750,208000,207000,207250,232010
144000,207250,208000,207000,207000,344146
144500,207250,208000,207000,207500,131202
145000,207500,208000,207000,207500,136710
145500,207250,207500,207000,207000,96779
