time,open,high,low,close,volume
090000,300000,300500,296500,296500,1575962
090500,297000,299000,295500,296000,855175
091000,296000,297500,295500,295500,446514
091500,295500,296000,294500,295000,571177
092000,295500,297500,295000,296750,380359
092500,296750,297000,295000,295500,316587
093000,295500,296000,295000,295250,257712
093500,295250,296500,294500,296250,432926
094000,296250,296500,295250,296000,172119
094500,295500,296500,294500,295500,413898
095000,295000,295500,293500,294000,426280
095500,293750,294000,292000,293000,471905
100000,293500,294000,292000,293500,378112
100500,293500,293500,292000,293250,226846
101000,293000,295000,292500,294500,199368
101500,294500,295000,293500,295000,134717
102000,295000,295000,293500,294000,174754
102500,294000,295000,293000,293000,165877
103000,293250,294500,293000,294500,146024
103500,294500,295000,294000,294500,168699
104000,294500,295500,293500,294500,195106
104500,294500,296000,294500,295500,194743
105000,295500,296000,294500,294750,189571
105500,294750,295000,294000,294500,120290
110000,294500,294500,294000,294000,71993
110500,294500,294500,293500,294000,244864
111000,293750,294000,293500,293500,60658
111500,293750,294500,293500,294000,179341
112000,294000,294000,293000,293000,129920
112500,293000,293500,293000,293500,83982
113000,293250,293500,293000,293500,89197
113500,293500,294000,293000,294000,108003
114000,294000,295000,293500,294000,161986
114500,294500,294500,294000,294000,37636
115000,294000,294500,293500,293500,103337
115500,294000,294000,293500,294000,42549
120000,293500,294500,293500,294000,95339
120500,293500,294000,293000,293250,118565
121000,293000,293500,293000,293250,88636
121500,293250,293500,293000,293250,99229
122000,293000,293250,292500,292750,184405
122500,292750,292750,292000,292500,152494
123000,292000,293000,292000,292500,160871
123500,293000,293000,292500,292500,61016
124000,293000,293500,292500,293000,131816
124500,293000,293000,292500,292750,57381
125000,292750,293000,292000,292500,195972
125500,293000,293000,292500,292500,57599
130000,292500,293500,292500,293000,192246
130500,293000,294000,292500,294000,138236
131000,293750,294500,293500,293500,109378
131500,293750,293750,293000,293500,105256
132000,293500,294000,293000,293750,127233
132500,293750,294000,293500,293750,65647
133000,293750,294000,293000,293750,148495
133500,293500,293750,293000,293000,106772
134000,293500,294000,292500,293000,198626
134500,292750,293500,292500,293000,141347
135000,293000,293500,292500,292750,164516
135500,293000,293500,292750,293000,108630
140000,293500,294000,293000,293500,178110
140500,293750,294000,293500,293750,101298
141000,293500,294000,293000,293250,281282
141500,293500,294000,293000,294000,164230
142000,293500,294500,293500,294250,198752
142500,294000,295000,293500,294500,229782
143000,294750,294750,294000,294500,137574
143500,294250,294500,293500,293750,233468
144000,294000,294500,293500,294250,183951
144500,294250,294500,293500,294000,175550
145000,294000,294000,293500,294000,179204
145500,294000,294000,292500,292750,428880
