time,open,high,low,close,volume
090000,360500,370000,360000,369000,5432375
090500,369500,369500,342000,357250,3577687
091000,357250,365500,356000,363000,1881750
091500,363000,363500,353000,353500,1734411
092000,354000,360500,353500,357000,977895
092500,357500,362000,354000,360750,822581
093000,360750,366500,360000,365500,825232
093500,365000,365500,360000,360500,662278
094000,360500,361000,356500,360500,608332
094500,361000,361000,355500,357500,588693
095000,358000,358000,354000,354000,552310
095500,354000,355000,348000,350000,1078183
100000,350000,355000,349500,355000,713009
100500,355000,359000,354750,356500,565631
101000,356500,358000,353500,357000,358630
101500,356750,359000,356500,358000,366276
102000,357500,359500,356000,358500,347402
102500,358500,358750,355500,358000,370143
103000,358000,361500,357500,361000,418956
103500,361250,361500,357000,358000,369660
104000,357500,358000,354000,354500,525082
104500,354500,355000,352000,353000,423834
105000,352750,354500,351000,353000,407338
105500,353000,353500,350000,350000,411292
110000,350000,352000,349500,350500,442313
110500,350000,352000,347000,347500,590896
111000,347500,352000,347500,350000,446083
111500,350000,353000,348500,353000,388147
112000,353000,354000,351000,352000,349396
112500,352000,353500,351000,352500,253356
113000,352000,354500,352000,354000,208080
113500,354000,355500,353500,355000,274840
114000,354500,355500,354000,355500,186522
114500,355500,356000,354500,355000,272167
115000,354500,355000,351500,352000,394348
115500,352000,354000,351500,352500,247783
120000,352500,353500,351500,352000,184255
120500,352000,352000,350000,350500,228573
121000,351000,351000,350000,350500,210880
121500,350500,351000,349000,349250,323242
122000,349250,350000,348500,349000,368209
122500,349000,349500,347500,348500,336400
123000,348500,350500,347500,348000,380429
123500,348000,350500,347500,350500,263949
124000,350500,350500,348500,349500,191239
124500,349750,351000,349500,350750,237108
125000,350750,350750,349000,349500,195288
125500,349500,351000,349000,351000,200491
130000,350750,354000,350000,353500,332677
130500,353000,354500,352500,353000,400302
131000,353000,353500,351000,351500,213827
131500,351500,351500,350500,350750,218032
132000,350750,352000,350000,350500,251462
132500,350500,352000,349500,351500,430615
133000,351500,353000,351000,352000,258840
133500,352000,352000,351000,352000,156480
134000,352000,352500,350750,351250,231205
134500,351000,353500,350500,353250,357365
135000,353000,354000,352000,353500,354015
135500,352500,356500,352000,356500,360765
140000,356250,356500,354500,356500,336523
140500,356250,356500,354500,356500,209283
141000,356500,356500,354500,356000,280743
141500,356000,356500,355500,356000,131167
142000,356000,357000,356000,357000,257382
142500,356500,357000,356000,356500,271533
143000,357000,360000,356500,359750,387216
143500,360000,361500,359000,361000,506152
144000,361500,364000,361000,363500,447660
144500,364000,366000,363500,365000,628893
145000,365000,366000,360000,360000,548703
145500,360000,363000,360000,361500,353014
