time,open,high,low,close,volume
090000,228000,228000,225500,226000,0
090500,226000,227000,225500,225750,601221
091000,225750,226500,225500,226000,335609
091500,226000,226500,225500,226000,432808
092000,225750,226000,224500,225000,444621
092500,225000,226500,224500,226000,473040
093000,226000,226000,225000,225000,273523
093500,225250,226000,224500,225000,442377
094000,225000,225500,224500,225000,280419
094500,225000,225250,224500,224750,137529
095000,224500,225000,224000,224750,491279
095500,224500,226000,224500,225250,475037
100000,225250,225500,225000,225250,97403
100500,225000,225500,224500,225000,339839
101000,225000,225500,224500,225500,278334
101500,225000,227000,225000,226500,680234
102000,226250,227500,226000,227000,605767
102500,227000,228000,226500,227500,527526
103000,227500,228000,227000,227500,687218
103500,227500,228000,227000,227750,239756
104000,227750,228000,227500,227750,154355
104500,228000,228000,227500,227500,300612
105000,227500,228000,227000,227500,332058
105500,227750,229000,227500,228250,876986
110000,228250,229000,227500,228500,445189
110500,228500,229000,228500,229000,485154
111000,228750,229000,228500,229000,250587
111500,229000,229500,228500,229000,629990
112000,229000,229500,229000,229500,308917
112500,229250,229500,228000,228750,733943
113000,228500,229000,228500,229000,90762
113500,228750,229500,228500,229000,338021
114000,229000,230000,229000,230000,591691
114500,230000,230000,229000,229500,501994
115000,229500,231000,229500,231000,1261831
115500,231000,231000,228500,228500,517453
120000,228750,229500,228500,228500,199757
120500,228500,229000,228000,228750,258877
121000,228750,229000,227500,228000,278157
121500,228000,228500,227500,228500,171744
122000,228000,229000,228000,228250,207093
122500,228250,229000,228000,229000,211403
123000,229000,229000,227500,228000,347854
123500,228000,229000,227750,229000,97643
124000,228500,229500,228500,229250,162875
124500,229250,230000,229000,229750,255518
125000,229750,230000,229250,229750,233294
125500,229750,230000,229000,230000,376750
130000,230000,230000,229500,229500,226294
130500,230000,230000,229500,230000,182063
131000,229750,230500,229500,230250,461938
131500,230250,230500,229750,229750,254924
132000,229500,230000,229500,229500,133901
132500,229500,230000,229000,229000,217053
133000,229250,230000,229000,229750,292155
133500,230000,230000,229500,230000,174583
134000,229750,230000,229250,229500,267839
134500,229750,230000,229500,229750,138112
135000,229750,230500,229500,230250,457768
135500,230000,230500,229500,230500,312017
140000,230250,230500,230000,230000,227266
140500,230000,231000,230000,230500,462974
141000,230500,231000,230000,230250,261858
141500,230250,231000,230000,230500,367999
142000,230250,231000,230250,231000,243632
142500,231000,231000,230000,230000,318440
143000,230500,231000,230000,230500,272197
143500,230500,231000,230000,230500,481304
144000,230500,231000,230000,230500,319237
144500,230750,231000,230000,230750,353446
145000,230750,231000,230500,231000,280682
145500,231000,232000,230750,231500,1173744
