time,open,high,low,close,volume
090000,278000,281000,275500,275500,2483161
090500,276000,278500,274500,276500,717395
091000,276500,277000,274000,274750,427997
091500,274500,275500,273000,273500,473333
092000,273000,275000,271500,275000,477990
092500,275000,279000,274500,278000,651636
093000,278000,279500,276500,278500,542058
093500,278500,279500,276500,277000,412390
094000,277500,278500,275500,276500,343084
094500,276500,278000,275500,276500,310242
095000,276500,278000,275500,276500,297834
095500,276750,277500,274000,274500,418350
100000,274000,275000,273000,274500,486129
100500,274500,276500,272500,276500,415262
101000,276500,277000,274000,275000,364427
101500,275500,276500,274500,276000,187864
102000,276000,277000,275000,275500,191027
102500,275500,275500,273500,274500,360802
103000,274500,275000,273500,274250,221684
103500,274250,275500,273500,275000,249506
104000,275000,275000,274000,274750,295114
104500,274750,275500,273500,275500,227685
105000,275500,278000,275250,277500,373065
105500,277500,279000,277000,279000,235313
110000,279000,279500,277500,279500,323064
110500,279250,280500,279000,279750,499136
111000,279750,281000,279000,281000,250907
111500,281000,281500,280000,281000,437253
112000,280750,282500,280500,281750,408406
112500,281750,282000,277500,278000,413847
113000,278000,278000,265500,269500,2533372
113500,269500,270000,263500,266500,1803865
114000,266500,269500,264500,265000,839900
114500,265000,269000,264500,268000,694777
115000,267500,270000,267000,268250,473113
115500,268250,269500,267000,268000,348928
120000,268000,268000,266000,267500,393168
120500,267500,270000,267500,270000,289598
121000,269750,270000,267500,267500,233561
121500,267500,268500,267000,267500,191985
122000,267000,268000,265000,265500,360177
122500,265250,267500,265000,267500,281437
123000,267500,267500,266000,267000,306235
123500,267000,268000,266500,267750,320264
124000,267500,267750,266500,267000,210143
124500,267000,267000,266000,266500,242358
125000,267000,268000,266500,268000,142312
125500,268000,269000,267500,269000,216438
130000,268500,271500,268500,270500,509668
130500,270250,273000,270000,272500,344808
131000,272500,274500,271000,274250,333143
131500,274000,274250,271500,272000,279181
132000,272000,275000,272000,274250,400487
132500,274000,274250,272500,274000,294504
133000,274000,274000,271500,272500,261595
133500,272500,273000,271000,272500,226255
134000,272000,273000,271000,272000,186261
134500,271500,272000,270500,271500,245176
135000,271250,272000,270000,270250,214117
135500,270250,270500,269000,269500,292525
140000,270000,272000,269500,270000,240907
140500,270500,271000,269000,269500,228979
141000,269000,270000,269000,269500,206940
141500,269000,270250,269000,270000,256601
142000,270000,271500,269500,270500,238744
142500,270500,271000,269500,270500,219390
143000,270500,271000,270000,270000,233956
143500,270250,272000,270000,271750,242861
144000,272000,272000,270500,270500,196141
144500,270750,271500,270000,271500,256050
145000,271000,274000,271000,274000,465231
145500,273500,274500,273000,273500,403360
