time,open,high,low,close,volume
090000,195500,196000,193600,193900,1907340
090500,193900,194200,192800,192900,711760
091000,192900,194300,192700,193250,616581
091500,193250,193600,192100,192600,561749
092000,192600,193600,192100,193300,340204
092500,193300,193750,192400,192800,420743
093000,192800,193000,191600,192000,488666
093500,192100,192100,190000,190100,597868
094000,190100,190700,189700,190300,566257
094500,190300,190600,189700,189800,356947
095000,189800,190500,189700,189900,323754
095500,189900,190200,188500,189100,456697
100000,189100,189200,188200,188300,320975
100500,188200,189100,188000,188500,384291
101000,188500,188700,188000,188100,341421
101500,188100,188100,187000,187800,456552
102000,187800,189300,187600,189100,498441
102500,189100,190100,189000,189600,295322
103000,189600,189600,188200,188900,309732
103500,188900,189200,188000,188100,273729
104000,188100,188500,187100,187100,339931
104500,187200,187500,186300,186600,531998
105000,186600,187100,185600,186100,586651
105500,186100,186750,185500,186700,369976
110000,186700,187800,186000,187700,342416
110500,187800,187800,187000,187300,252864
111000,187300,187400,186500,187100,224887
111500,187100,188400,187000,188300,254546
112000,188300,188900,188000,188600,258886
112500,188600,188800,188000,188800,186071
113000,188700,189000,188500,188900,146735
113500,188850,189300,188500,188800,219757
114000,188800,189200,188500,189100,159946
114500,189100,189700,189000,189200,193618
115000,189200,189300,188300,188700,212246
115500,188800,188800,188100,188200,142722
120000,188200,188800,188000,188500,180100
120500,188400,189200,188400,188800,146822
121000,188800,189400,188600,189000,192147
121500,189000,189400,188700,189100,129589
122000,189100,190000,189000,189900,259903
122500,189900,190300,189400,190200,196421
123000,190300,190300,189000,189250,250564
123500,189200,190000,188900,189900,179171
124000,189900,190300,189700,190100,239753
124500,190000,190300,189600,189600,150560
125000,189600,189700,189000,189200,224850
125500,189300,189800,189000,189700,156737
130000,189600,190250,189400,190050,164564
130500,190100,190400,189700,189900,179746
131000,189900,190200,189700,190000,96469
131500,189950,190200,189500,189700,137052
132000,189600,189700,188900,189100,195381
132500,189050,189300,188700,188900,156961
133000,188900,189200,188500,189100,196769
133500,189100,189450,188900,189200,134292
134000,189200,189200,188600,188850,158101
134500,188800,189550,188800,189050,186073
135000,189050,190300,188800,190100,241957
135500,190050,190200,189600,189850,176494
140000,189850,189900,188100,188200,379768
140500,188200,188700,187800,187900,287555
141000,187900,188600,187700,188250,219029
141500,188250,190300,188100,189450,294391
142000,189450,189700,188300,188700,221972
142500,188700,188900,187900,188000,207570
143000,188000,188600,187800,188400,182866
143500,188400,189200,188100,188900,197826
144000,188900,189700,188700,189200,210431
144500,189300,190100,189000,189600,342666
145000,189700,190000,189200,189700,186156
145500,189800,189800,189200,189500,171246
