time,open,high,low,close,volume
090000,282000,288000,282000,283250,2133106
090500,283250,287000,283250,286000,757693
091000,286000,289000,284500,289000,916195
091500,289000,294500,288750,294000,2202324
092000,294000,294500,291500,294000,1153807
092500,293750,297000,293750,296000,1826110
093000,296000,296500,294000,295000,770026
093500,294750,295500,294000,295000,550294
094000,295000,297000,294000,296750,715391
094500,296750,297000,296000,296500,521756
095000,297000,298000,296500,298000,640160
095500,298000,299500,297500,299500,831470
100000,299500,299500,296500,297500,1007099
100500,297500,298000,296000,297500,473597
101000,298000,298000,296500,297500,333586
101500,297500,297500,294000,295500,504684
102000,295000,296000,294500,296000,408543
102500,296000,297500,295750,297500,235062
103000,297500,298000,296250,297000,370230
103500,296500,298000,296500,297250,471181
104000,297000,298000,297000,297750,350698
104500,297750,297750,295000,296000,233714
105000,296000,297000,294500,294750,417294
105500,295000,295000,292500,292500,575990
110000,292500,294000,292000,293000,553959
110500,293250,294000,292000,293000,464694
111000,293500,294000,292500,293500,261482
111500,293500,294000,292500,293000,216335
112000,293000,295000,293000,293500,287521
112500,294000,295000,293000,293500,244055
113000,294000,294500,293000,294250,156280
113500,294250,294500,293000,293500,227424
114000,293500,293500,291500,291500,431072
114500,291500,292000,290000,290000,499578
115000,290000,291500,289500,290000,512356
115500,290250,290250,288500,289000,435769
120000,289250,292000,288500,291000,342276
120500,291500,292500,290500,292500,223770
121000,292500,293500,292000,292750,307523
121500,292750,292750,290000,290000,283125
122000,290250,292000,290000,291000,169441
122500,291000,292500,291000,291250,229347
123000,291000,291500,290500,290500,175587
123500,291000,291750,289500,289500,252728
124000,289500,291500,289500,290500,155981
124500,290500,291000,289500,290000,151810
125000,290000,291000,289000,289500,196325
125500,289500,290500,289000,290000,214073
130000,290500,291000,289500,290500,156839
130500,290500,292000,290000,292000,217906
131000,291500,293000,291500,292500,285428
131500,292750,293500,292500,293250,242950
132000,293250,294000,293250,294000,264768
132500,294000,294000,293000,293500,276815
133000,293500,294000,293000,294000,193221
133500,294000,294500,293500,294500,268151
134000,294250,295000,294000,294500,252208
134500,294500,295000,294000,295000,176185
135000,295000,295000,293500,294000,317125
135500,294500,294500,292000,292500,259602
140000,293000,294000,292000,293500,326348
140500,294000,294000,292000,292750,230065
141000,292500,293500,291500,291500,232417
141500,292000,292000,290500,290500,230070
142000,290500,292500,290500,291500,314391
142500,291500,291750,290500,291250,373122
143000,291000,291500,290000,290000,311867
143500,290000,291500,290000,290500,242656
144000,290250,291000,290000,291000,234812
144500,291000,293000,290500,292000,331023
145000,292000,293000,291500,293000,267786
145500,293000,294500,292500,294000,538544
