time,open,high,low,close,volume
090000,218000,219500,217500,219000,1182414
090500,219000,219500,218500,219500,412207
091000,219500,220000,219000,219500,762310
091500,219250,219500,218000,219000,454248
092000,219000,219500,218500,218500,175518
092500,219000,219000,218000,218250,284658
093000,218250,219000,218000,218250,225266
093500,218500,219000,218000,218250,319832
094000,218500,219000,218250,218750,148771
094500,218750,219000,218500,218750,132387
095000,218500,219000,218000,218500,388153
095500,218750,219000,218500,218500,126709
100000,218750,219500,218500,219000,413961
100500,219000,219500,218500,219250,179796
101000,219000,219250,218500,218500,178664
101500,218500,219000,218500,219000,122558
102000,219000,219500,218500,219000,260967
102500,219250,219500,218500,219000,250347
103000,219000,219000,218500,218750,74014
103500,218500,218750,218000,218500,181938
104000,218500,218500,216500,217250,583168
104500,217000,217500,216500,216500,257536
105000,216750,217500,216500,216750,262376
105500,216500,217000,216000,216750,282160
110000,216500,217000,216000,216750,172183
110500,216500,217000,216500,216750,84870
111000,217000,217000,216500,217000,129374
111500,216500,217500,216500,217500,217020
112000,217000,217500,217000,217500,82489
112500,217500,218000,217000,217500,204188
113000,218000,218000,217000,217750,167182
113500,217750,217750,217000,217250,147228
114000,217500,218000,217250,217750,116446
114500,217500,218000,217500,217500,90739
115000,217500,218000,217500,218000,82037
115500,218000,218000,217500,217750,88029
120000,217750,218000,217500,218000,82242
120500,218000,218000,217000,217500,143283
121000,217250,217500,217000,217250,74958
121500,217250,217500,217000,217000,80764
122000,217250,218000,217000,217500,242335
122500,217250,218000,217000,217500,178719
123000,217250,218000,217000,217500,101251
123500,217500,218000,217250,217500,58143
124000,217750,217750,217000,217250,106516
124500,217000,217500,217000,217500,78469
125000,217500,218000,217000,217500,226801
125500,217250,218000,217250,218000,128673
130000,218000,218000,217500,218000,185896
130500,217750,218000,217500,217750,90058
131000,217750,218000,217500,217500,76727
131500,217750,218000,217500,218000,103263
132000,218000,218500,217500,218000,247328
132500,218000,218250,218000,218000,111905
133000,218000,218500,218000,218000,160525
133500,218000,218500,218000,218000,96902
134000,218000,218500,218000,218250,92863
134500,218000,218500,218000,218250,115947
135000,218000,218500,218000,218000,83276
135500,218000,218500,218000,218250,83377
140000,218000,218500,218000,218000,85152
140500,218250,218500,218000,218000,69055
141000,218000,218500,218000,218000,73877
141500,218000,218500,218000,218250,192915
142000,218500,218500,218000,218000,106795
142500,218250,218500,218000,218500,104971
143000,218000,218500,217500,218000,286158
143500,217500,218500,217500,218000,273802
144000,218250,218500,218000,218000,71895
144500,218250,218500,218000,218250,125146
145000,218500,218500,218000,218500,155850
145500,218500,219000,218000,218750,403929
