time,open,high,low,close,volume
090000,181428,182571,181142,181428,38544
090500,181428,182571,180476,180476,35747
091000,180571,180952,179619,180666,32019
091500,180666,180857,178571,179047,30713
092000,179047,179857,178857,179428,13554
092500,179333,179523,178476,178571,16663
093000,178571,178904,177809,178857,20642
093500,178666,179190,178571,178857,12465
094000,178857,179714,178571,179333,11164
094500,179333,179523,178476,178666,7734
095000,178571,178809,178000,178190,11298
095500,178095,178190,177333,177428,14943
100000,177571,177904,177142,177619,14323
100500,177619,178285,177523,177619,10755
101000,177666,178095,177428,177619,5033
101500,177714,177714,177142,177142,10645
102000,177142,177523,177142,177428,12715
102500,177428,178095,177238,177809,8026
103000,177904,178476,177523,177904,10372
103500,177904,178380,177523,178095,8493
104000,178095,178523,177809,178285,7961
104500,178476,178666,177619,177619,7391
105000,177714,177904,177428,177523,6054
105500,177619,177761,177238,177238,9312
110000,177238,177333,176952,177142,12557
110500,177238,177523,177047,177333,8350
111000,177142,177428,176857,177142,7280
111500,177142,177809,177142,177714,6422
112000,177714,177904,177238,177476,4436
112500,177476,178095,177238,177904,6937
113000,178000,178190,177238,177904,7934
113500,177857,178571,177714,178428,4686
114000,178428,179142,178380,179047,5125
114500,179047,179142,178666,178761,6384
115000,178761,179523,178761,179380,5560
115500,179428,180190,179380,179904,6021
120000,179904,179952,179238,179809,4270
120500,179809,179904,179047,179142,3430
121000,179142,179523,179000,179333,6194
121500,179428,179714,179047,179238,5998
122000,179333,179523,179047,179428,3882
122500,179333,179428,179142,179238,3411
123000,179238,179333,178857,178857,3666
123500,178857,179142,178857,178952,3275
124000,178857,179142,178857,179142,3835
124500,179142,179333,178857,179047,4885
125000,178952,179047,178761,178761,2637
125500,178857,178952,178761,178952,2297
130000,178857,178952,178380,178476,5789
130500,178476,179047,178380,178952,6635
131000,178952,179238,178428,178761,5921
131500,178666,178857,178285,178285,3198
132000,178380,178619,178190,178285,4183
132500,178285,178761,178285,178380,7287
133000,178380,178952,178380,178761,5856
133500,178857,178952,178476,178761,3822
134000,178761,178857,178380,178476,2615
134500,178476,178952,178380,178571,4357
135000,178571,178571,178380,178428,2846
135500,178380,178857,178380,178666,4969
140000,178761,178952,178666,178952,2927
140500,178952,179047,178666,179047,5012
141000,179047,179809,178952,179714,12392
141500,179714,180000,179619,179904,8722
142000,179714,180476,179714,180476,8977
142500,180476,180571,180095,180190,5873
143000,180190,180380,180000,180285,6806
143500,180190,180285,179428,179619,12220
144000,179619,180095,179428,179857,6123
144500,179809,180000,179047,179238,10773
145000,179142,179523,178952,179333,5655
145500,179333,179523,179047,179142,5044
