time,open,high,low,close,volume
090000,196666,198095,196428,197619,14486
090500,198095,198095,196190,197619,9357
091000,197142,198095,197142,197619,7065
091500,197619,197619,196190,197619,9699
092000,196666,197619,196666,197619,5633
092500,197619,197619,197142,197619,6674
093000,197142,198095,197142,198095,7843
093500,198095,198095,197619,198095,4338
094000,198095,198095,197142,197619,4312
094500,197619,197619,196190,196666,8280
095000,197142,197142,196666,197142,3095
095500,197142,197142,196666,197142,5237
100000,197142,197142,196190,196428,4151
100500,196666,196666,195714,196190,6749
101000,196190,196190,195714,195952,4743
101500,195952,196190,195714,196190,3420
102000,196190,196666,195714,196190,10807
102500,196666,196666,196190,196190,4247
103000,196666,196666,196190,196666,2880
103500,196666,197142,196190,196190,5337
104000,196666,197142,196190,196666,3151
104500,196666,196666,196190,196190,1822
105000,196666,196666,196190,196666,2168
105500,196666,196666,196190,196666,1820
110000,196666,196666,196190,196190,2219
110500,196666,196666,195714,196190,3053
111000,196190,196190,195714,195714,1695
111500,196190,196190,195714,195714,2512
112000,196190,196190,195714,196190,1979
112500,196190,196190,195714,196190,2812
113000,196190,196190,195714,196190,2551
113500,195952,196190,195714,195714,1619
114000,195952,196190,195238,195714,5803
114500,195476,195714,195238,195714,1573
115000,195714,195714,195238,195238,1389
115500,195714,196190,195238,195714,3218
120000,195952,196190,195714,196190,871
120500,196190,196190,195238,195714,3800
121000,195714,195714,195238,195238,2374
121500,195714,196190,195238,196190,1425
122000,195714,196190,195238,196190,2771
122500,195714,196190,195714,196190,1885
123000,196190,196190,195714,195714,1160
123500,196190,196190,195238,195476,4090
124000,195714,196190,195476,195714,2743
124500,195714,196190,195714,195714,1804
125000,196190,196190,195714,195714,2373
125500,196190,196190,195238,195238,1633
130000,195714,196190,195238,196190,3689
130500,195714,196190,195238,195238,3241
131000,195476,195714,195238,195476,2727
131500,195476,195714,195238,195714,2871
132000,195714,195714,195238,195714,2746
132500,195238,195714,195238,195238,7804
133000,195476,195476,194285,194285,15663
133500,194285,195238,194285,194761,9887
134000,194761,195238,194761,195238,1395
134500,195238,195238,194761,194761,3261
135000,195238,195238,194285,195238,11968
135500,195238,195238,194761,195238,2184
140000,195238,195238,194285,194761,4744
140500,194761,195238,194285,194285,6845
141000,194761,195238,194285,195238,1675
141500,195238,195238,194761,195238,3149
142000,194761,195238,194761,194761,2132
142500,195238,195238,194761,195238,2421
143000,195238,195238,194761,194761,2274
143500,195238,195238,194761,195238,2801
144000,195238,195238,194285,194285,7623
144500,194761,194761,194285,194285,4755
145000,194285,195238,194285,194761,5662
145500,195238,195714,194761,195238,12432
