time,open,high,low,close,volume
090000,181333,184095,181142,183428,40700
090500,183333,184571,182571,184238,33012
091000,184190,185047,183047,183047,30108
091500,183238,183428,182000,182095,15973
092000,182000,182095,181380,181428,22441
092500,181428,182952,181333,182761,20025
093000,182571,183047,182333,182761,8415
093500,182761,182761,182238,182571,8647
094000,182666,182952,182285,182857,6979
094500,182857,183904,182666,183809,12407
095000,183809,184000,183238,183619,12640
095500,183571,184095,183333,183380,9356
100000,183333,184000,183238,183714,7130
100500,183619,184666,183428,184285,14141
101000,184380,184476,183904,184285,7531
101500,184190,184285,183523,183714,8211
102000,183714,184095,183333,183809,7494
102500,183809,184000,183809,183904,3248
103000,183809,184285,183523,183714,8618
103500,183714,184095,183714,183904,5332
104000,184000,184095,183523,183523,4961
104500,183523,183714,183142,183523,5621
105000,183523,183619,183142,183142,3620
105500,183238,183238,182952,183047,6247
110000,182952,183142,182761,182857,6176
110500,182857,183428,182761,183238,5770
111000,183238,183523,183047,183333,2897
111500,183333,183428,183047,183238,3999
112000,183142,183333,183047,183047,1828
112500,183047,183142,182857,183047,3816
113000,183047,183238,183047,183142,1757
113500,183142,183428,182857,183333,5462
114000,183428,183523,183142,183523,2895
114500,183523,183904,183428,183904,3906
115000,183809,184285,183714,184190,6038
115500,184285,184285,184000,184190,5101
120000,184095,184380,183714,183809,4952
120500,183904,184190,183809,184000,2753
121000,184000,184285,183904,184190,2486
121500,184285,184285,183523,183523,4904
122000,183523,183809,182952,183238,4232
122500,183238,183904,183238,183714,5423
123000,183714,183809,183523,183714,2874
123500,183809,184000,183714,183809,2942
124000,183809,184000,183523,183714,2890
124500,183619,183714,183333,183619,2621
125000,183619,183714,183428,183428,2116
125500,183523,183523,183238,183333,2780
130000,183333,183428,183142,183333,2300
130500,183333,183904,183333,183714,4887
131000,183809,184000,183714,183904,3257
131500,183809,183904,183619,183619,4216
132000,183619,183904,183619,183809,5998
132500,183714,184095,183714,184000,3746
133000,183904,184190,183904,184000,2047
133500,183904,184000,183523,183714,6563
134000,183809,184000,183714,183714,2178
134500,183714,183809,183333,183619,5704
135000,183619,183809,183523,183619,2310
135500,183523,183809,183428,183714,3371
140000,183714,183809,183428,183619,6095
140500,183619,183714,183238,183333,5308
141000,183523,183619,183333,183523,2327
141500,183523,183619,183238,183428,6003
142000,183428,184285,183428,184285,15486
142500,184333,184476,184095,184190,7492
143000,184380,184761,184285,184380,14657
143500,184380,184476,184190,184190,3908
144000,184190,184571,184190,184428,7385
144500,184428,184666,184285,184476,6167
145000,184571,184666,184285,184571,6594
145500,184666,184952,184571,184904,12364
