time,open,high,low,close,volume
090000,192380,192380,187809,188666,0
090500,189047,189523,188285,188380,18744
091000,188380,189904,188285,189333,19863
091500,189428,189809,188761,189714,15728
092000,189714,189714,189142,189285,9175
092500,189238,189523,189047,189047,11632
093000,189142,189238,188571,188571,14055
093500,188571,189523,188571,189238,11375
094000,189238,189333,188666,188761,10923
094500,188857,189047,188571,188571,7405
095000,188571,188666,188285,188285,9415
095500,188380,188380,187714,187809,12668
100000,187714,188095,187619,187714,9703
100500,187809,188047,186952,187142,15661
101000,187095,188571,186761,187761,14676
101500,187714,188095,187523,187523,5786
102000,187523,187857,187238,187619,8305
102500,187714,187714,187238,187238,5116
103000,187333,187333,186761,187047,13995
103500,187047,187238,186571,186761,9723
104000,186761,186857,186285,186476,12870
104500,186476,186952,186428,186761,8189
105000,186857,187047,186571,186857,7842
105500,186952,187190,186761,186952,4941
110000,186857,187047,186666,186714,5672
110500,186666,187047,186666,186761,2727
111000,186857,187238,186761,186952,4043
111500,187047,187047,186476,186571,8780
112000,186571,186666,186476,186476,2825
112500,186571,186571,186380,186476,4443
113000,186476,186666,186380,186571,2284
113500,186571,186857,186571,186809,2861
114000,186809,187047,186666,186666,2839
114500,186761,186857,186666,186666,1854
115000,186666,186857,186571,186571,2145
115500,186571,186666,186476,186476,2063
120000,186476,186571,186380,186380,2098
120500,186380,186904,186380,186809,6709
121000,186761,186857,186571,186571,4770
121500,186571,187047,186476,187047,3152
122000,186952,187142,186952,187047,2223
122500,187047,187142,186761,186809,2568
123000,186761,187047,186666,186857,4948
123500,186857,186952,186761,186761,2070
124000,186761,186857,186666,186761,3070
124500,186761,186857,186571,186761,4567
125000,186761,187047,186761,187047,2910
125500,187047,187047,186666,186666,3614
130000,186666,186857,186571,186571,3490
130500,186571,186857,186571,186666,4904
131000,186666,186761,186095,186380,13305
131500,186285,186380,186095,186095,3078
132000,186095,186285,186095,186190,5142
132500,186190,186285,186095,186095,3502
133000,186095,186190,186000,186095,3379
133500,186000,186095,185809,185857,6136
134000,185857,186095,185809,186095,7553
134500,186095,186380,186095,186095,3849
135000,186190,186285,186095,186095,2976
135500,186095,186190,185904,186095,4264
140000,186095,186476,186000,186000,5403
140500,186000,186476,185904,186380,5265
141000,186380,186476,186285,186285,2435
141500,186285,186380,186190,186190,1737
142000,186190,186476,186095,186285,5887
142500,186380,186476,186285,186380,2573
143000,186285,186571,186190,186476,3507
143500,186476,186571,186000,186190,6931
144000,186285,186380,186095,186285,3400
144500,186285,186571,186000,186000,5616
145000,186095,186190,186000,186000,5190
145500,186000,186285,186000,186000,4976
