time,open,high,low,close,volume
090000,197619,197619,195714,196666,21150
090500,196190,196666,195238,195714,16844
091000,195238,195714,194285,194761,24954
091500,194761,195714,193809,195714,17412
092000,195714,196190,195238,196190,9139
092500,196190,196190,195714,196190,11445
093000,196190,196666,195238,195714,7686
093500,195476,195714,195238,195238,8217
094000,195714,195714,195238,195714,5989
094500,195714,195714,194761,195238,6673
095000,195714,195714,195238,195238,5534
095500,195238,195714,194761,195238,5160
100000,195238,195238,194761,195238,2978
100500,195238,195238,194285,194761,11504
101000,194761,194761,194285,194285,3444
101500,194761,194761,194285,194761,4755
102000,194761,194761,194285,194761,4221
102500,194761,195238,194285,194761,9173
103000,194761,195238,194285,194285,6154
103500,194761,195238,194285,194761,4805
104000,195238,195238,194761,195238,5418
104500,194761,195714,194761,195714,9178
105000,195714,195714,195238,195238,5257
105500,195238,196190,195238,195714,5686
110000,196190,196190,195238,195714,3585
110500,195714,195714,195238,195714,1541
111000,195714,195714,194761,194761,5843
111500,194761,195238,194285,195238,5089
112000,194761,195714,194761,195714,3838
112500,195714,195714,194761,195238,3305
113000,195238,195714,194761,195714,3540
113500,195714,195714,194761,195238,3321
114000,195238,195714,194761,195238,4010
114500,195238,195714,194761,195714,4762
115000,195714,195714,195238,195714,1589
115500,195714,195714,194761,195238,5050
120000,195238,195238,194761,195238,1949
120500,195238,195238,194285,194761,5888
121000,194761,194761,193809,193809,8086
121500,194285,194285,193809,194285,1911
122000,194285,194285,193809,193809,1877
122500,194285,194285,193809,193809,4444
123000,194285,194285,193333,193809,7988
123500,194285,194285,193333,193809,5208
124000,193809,194285,193333,193809,7623
124500,193809,194285,193333,194285,5435
125000,194285,194285,193333,194047,4979
125500,194285,194285,193333,193809,5243
130000,193809,194285,193333,193809,2030
130500,194285,194285,193333,194285,3052
131000,194285,194285,193809,193809,2620
131500,194285,194285,193809,193809,2076
132000,193809,194285,193333,193809,8507
132500,194285,194285,193333,193809,1992
133000,194285,194761,193809,193809,5358
133500,193809,194761,193809,194761,4281
134000,194761,194761,193809,194285,3933
134500,194285,194761,193809,194285,6274
135000,194285,194761,194285,194285,2157
135500,194285,194761,194285,194285,1999
140000,194285,194761,194285,194761,1899
140500,194761,194761,194285,194761,2064
141000,194761,194761,194285,194761,2976
141500,194761,194761,194285,194761,2007
142000,194285,194761,194285,194285,5877
142500,194761,194761,194285,194761,3391
143000,194285,195238,194285,194761,6181
143500,194761,194761,194285,194761,1743
144000,194761,194761,193809,194285,8024
144500,193809,194761,193809,194285,4365
145000,194761,195238,194285,195238,10201
145500,194761,195714,194761,195238,13188
