time,open,high,low,close,volume
090000,171000,171700,169800,169900,9886
090500,169900,170700,169200,170300,11014
091000,170400,171400,169700,170500,10524
091500,170600,171500,170600,171200,6540
092000,171200,171800,170700,171600,6689
092500,171600,172300,171300,171900,7165
093000,171800,172000,171500,171900,4689
093500,171900,172100,171500,171500,5130
094000,171600,171600,170900,170900,5111
094500,170950,171600,170900,171600,5576
095000,171600,172100,171400,172000,6792
095500,172000,172100,171400,171500,5312
100000,171500,171900,171300,171600,5008
100500,171700,171800,171000,171600,4814
101000,171500,171500,170900,171200,3551
101500,171200,171400,170800,171100,5669
102000,171200,171500,170800,171100,2662
102500,171200,171500,170900,171400,4515
103000,171400,172000,171300,171900,6147
103500,171900,172700,171900,172600,9979
104000,172700,173300,172500,172800,11821
104500,172900,174000,172800,173800,9700
105000,173800,174800,173800,174700,9727
105500,174700,175400,174500,175300,10524
110000,175300,175900,175200,175800,7130
110500,175700,175900,175200,175500,7366
111000,175600,176400,175500,176200,7227
111500,176200,176300,175800,176200,5720
112000,176200,176300,176000,176250,4123
112500,176250,176600,176100,176600,7108
113000,176600,176600,175900,175900,7590
113500,175900,176400,175900,176100,5644
114000,176200,176900,176200,176800,11139
114500,176700,176900,176600,176850,4469
115000,176900,176900,176700,176700,6745
115500,176700,176900,175900,175900,10138
120000,175800,175800,174600,175300,13070
120500,175100,175200,174800,174900,8060
121000,174800,175000,174800,174900,9482
121500,174900,175300,174800,175150,6807
122000,175150,175750,175100,175100,9558
122500,175100,175200,175000,175200,9144
123000,175200,175400,175100,175300,7959
123500,175300,176000,175250,175800,10974
124000,175750,175900,175700,175700,9283
124500,175800,175900,175000,175200,9258
125000,175200,175400,175000,175300,9674
125500,175300,175950,175300,175800,7397
130000,175800,175900,175000,175200,11598
130500,175200,175200,174800,175000,11678
131000,175000,175200,174800,174950,11228
131500,175000,175000,174700,174700,11235
132000,174700,175050,174600,174900,10705
132500,175000,175000,174500,174600,11807
133000,174800,175100,174500,175000,11638
133500,175000,175000,174200,174300,10148
134000,174300,174600,174200,174400,12270
134500,174500,175100,174300,174900,14076
135000,175000,175200,174600,175200,8131
