time,open,high,low,close,volume
090000,194285,194285,192380,192380,31329
090500,192380,192857,191428,191428,15001
091000,191428,191904,190476,190952,19649
091500,190952,190952,189666,189809,28737
092000,189809,190190,189619,189809,15668
092500,189714,189809,189238,189523,20579
093000,189476,190190,189428,189619,7466
093500,189714,189714,188952,189142,20779
094000,189142,189238,188190,188190,24351
094500,188285,188476,188095,188285,18444
095000,188285,189047,188285,188952,7894
095500,188952,188952,188380,188380,19452
100000,188380,188523,187714,188000,18662
100500,188000,188761,187904,188666,11838
101000,188666,188904,188571,188904,6808
101500,188952,189047,188476,188952,17154
102000,188952,189238,188666,189238,7261
102500,189238,189809,189142,189619,7637
103000,189619,189714,189333,189333,7968
103500,189333,190190,189333,190095,8108
104000,190095,190095,189523,189904,7557
104500,189904,190095,189904,190000,4250
105000,189904,190000,189333,189428,6252
105500,189428,189428,189047,189333,5450
110000,189238,189952,189142,189523,4626
110500,189523,189619,189428,189523,3895
111000,189523,190380,189523,189952,10629
111500,189952,189952,189619,189714,3058
112000,189714,190095,189619,190095,4678
112500,190095,190095,189904,190000,2718
113000,190000,190000,189714,189809,2496
113500,189714,189904,189238,189619,4013
114000,189619,189904,189523,189714,3601
114500,189619,190190,189619,190190,2527
115000,190190,190190,189619,189714,5454
115500,189714,190000,189714,189904,2248
120000,189904,190095,189809,190000,4700
120500,190095,190190,189904,190190,2969
121000,190095,190380,190095,190285,1756
121500,190285,190380,189809,190000,3099
122000,190000,190095,189904,190000,2576
122500,189952,190095,189904,190047,2365
123000,190000,190285,190000,190000,3051
123500,190000,190285,190000,190095,3021
124000,190095,190285,190000,190190,2908
124500,190190,190285,190000,190095,3564
125000,190142,190238,189904,190095,3548
125500,190000,190190,190000,190000,3798
130000,190095,190095,189809,189904,6231
130500,189904,190285,189904,190095,5005
131000,190190,190285,190095,190190,2965
131500,190190,190285,189714,189714,8365
132000,189714,190285,189523,190000,7779
132500,190000,190285,190000,190190,2503
133000,190190,190952,190190,190714,4173
133500,190476,190952,190190,190285,5198
134000,190285,190380,190095,190095,3610
134500,190095,190380,189904,190380,5205
135000,190285,190952,190285,190952,3731
135500,190476,190952,190476,190476,1398
140000,190476,190952,190476,190952,1602
140500,190476,190952,190190,190190,5349
141000,190190,190380,190000,190142,3953
141500,190095,190380,190000,190190,5064
142000,190190,190285,189714,189809,8672
142500,189714,189809,189428,189428,8383
143000,189428,189619,189238,189333,8583
143500,189333,189523,189238,189428,6730
144000,189428,189523,189333,189428,5580
144500,189428,189523,188952,188952,11596
145000,189047,189523,188952,189142,6432
145500,189142,189238,188952,188952,5391
