time,open,high,low,close,volume
090000,160700,162200,160500,161000,0
093000,161200,163100,160900,163000,31978
093500,163000,164200,162800,163800,24406
094000,163800,163800,162300,162700,20135
094500,162700,162700,160800,161000,19542
095000,161100,161500,160000,160500,33362
095500,160500,160700,160100,160600,11439
100000,160700,161700,160600,160700,9683
100500,160700,160900,160300,160400,11709
101000,160400,160500,160000,160300,16602
101500,160300,160300,159800,159900,20304
102000,159900,160400,159800,159900,8833
102500,160000,160000,159500,159800,14760
103000,159800,160500,159600,160100,6312
103500,160300,160400,159900,160000,7216
104000,160100,160500,159900,160400,7586
104500,160400,160500,160000,160000,6921
105000,160000,160800,159800,160600,7138
105500,160600,160700,160200,160300,5412
110000,160300,160600,160000,160300,14179
110500,160300,160300,159800,160100,8066
111000,160100,160900,159900,160800,6671
111500,160800,160800,160100,160200,6283
112000,160200,160800,160100,160800,6908
112500,160800,161100,160500,161100,10049
113000,161100,161200,160600,161100,6205
113500,161100,161100,160500,160600,7192
114000,160600,161300,160400,161200,5475
114500,161200,161500,161000,161200,5028
115000,161300,161600,161000,161300,5531
115500,161300,161600,161200,161500,5700
120000,161500,161500,161100,161100,4213
120500,161200,161200,160800,161100,6517
121000,161100,161400,161000,161300,4889
121500,161300,161400,161100,161100,4218
122000,161200,161500,161100,161400,4019
122500,161400,161900,161300,161900,8996
123000,161900,162000,161400,161400,4645
123500,161500,161700,161400,161700,3552
124000,161700,161800,161300,161500,6457
124500,161500,161500,161200,161300,4912
125000,161300,161800,161100,161700,4704
125500,161700,161700,161200,161400,3852
130000,161400,161900,161400,161600,4437
130500,161700,161700,161000,161100,8519
131000,161100,161500,160900,161300,5335
131500,161400,161900,161200,161400,6707
132000,161400,161500,161200,161300,4875
132500,161300,161600,161100,161500,4500
133000,161500,161600,161100,161200,6462
133500,161300,161400,161100,161200,6202
134000,161300,161300,160800,160800,9099
134500,160900,161200,160700,160900,7182
135000,161000,161300,160800,161100,7016
135500,161200,161200,160500,160700,7597
140000,160600,161000,160500,160800,4881
140500,160900,161100,160600,160700,10154
141000,160700,160800,160400,160500,10453
141500,160500,160500,160200,160400,10952
142000,160500,160500,160100,160300,6854
142500,160300,160400,160100,160100,6917
143000,160200,160200,159700,159900,19299
143500,159900,160000,159600,159700,8481
144000,159600,159700,159500,159700,13418
144500,159600,159700,159200,159300,11884
145000,159300,159600,159200,159200,10367
145500,159300,159300,159100,159200,9323
