time,open,high,low,close,volume
090000,185904,186666,185809,186666,0
090500,186571,187333,186380,186952,8935
091000,187047,188285,186761,187952,10273
091500,187904,188285,187523,188000,7456
092000,187904,188000,187142,187714,5890
092500,187714,187714,186857,186952,4542
093000,186857,187333,186857,187047,4569
093500,187142,187142,186190,186571,6751
094000,186571,187428,186380,186761,4919
094500,186761,187047,186619,186761,3255
095000,186714,187142,186428,186571,3386
095500,186666,187238,186571,187238,4101
100000,187190,187428,187142,187238,5558
100500,187238,187428,186761,186952,4048
101000,186857,187142,186761,186857,2301
101500,186857,187047,186666,186761,3755
102000,186761,187428,186476,187428,4971
102500,187333,188000,187333,187904,9187
103000,187904,188000,186857,186857,4456
103500,187047,187333,186857,187047,2492
104000,186952,187142,186857,187047,2612
104500,187047,187142,186190,186285,3561
105000,186380,186476,185619,185714,5342
105500,185714,186000,185333,185666,4721
110000,185619,186476,185523,185809,3923
110500,185904,187809,185809,187714,8657
111000,187714,188000,187333,187809,11842
111500,187809,188476,187714,188428,11834
112000,188428,189047,188380,188476,15993
112500,188476,188666,188285,188285,4435
113000,188285,188380,188000,188000,4189
113500,188000,188380,187619,187714,3418
114000,187714,187714,186952,187333,6987
114500,187333,187428,187047,187142,2563
115000,187047,187238,186761,186761,1846
115500,186857,186857,186238,186476,3633
120000,186380,186476,186095,186380,3389
120500,186380,186380,186095,186095,2045
121000,186095,186190,186000,186000,777
121500,186095,186190,185809,185904,2243
122000,185904,186285,185809,186095,1393
122500,186190,186476,186095,186285,1882
123000,186285,186380,186190,186285,605
123500,186380,186380,186095,186095,1452
124000,186190,186190,185809,186000,1715
124500,186000,186571,186000,186380,2356
125000,186428,186476,186095,186190,2216
125500,186190,186476,186095,186285,3286
130000,186380,187333,186285,187142,3854
130500,187142,187238,186571,186666,2803
131000,186666,186761,186380,186476,3063
131500,186476,186571,186190,186285,2954
132000,186380,186571,186190,186190,2206
132500,186285,186571,186238,186380,2001
133000,186476,187047,186380,186952,3088
133500,186952,187047,186761,186761,1991
134000,186761,187238,186666,187142,2555
134500,187142,187238,186952,187047,2003
135000,187142,187142,186380,186380,2849
135500,186476,186571,186095,186285,4598
140000,186380,186666,186285,186571,1778
140500,186571,186952,186476,186857,2005
141000,186857,187047,186666,186761,2875
141500,186761,186952,186476,186761,2716
142000,186761,186952,186476,186571,2381
142500,186666,186666,186476,186571,2343
143000,186571,186666,186000,186095,2934
143500,186095,186285,186000,186000,2042
144000,186000,186190,185809,185904,3144
144500,185904,186000,185714,185809,2003
145000,185714,185809,185714,185714,1988
145500,185714,186000,185714,185809,3737
