time,open,high,low,close,volume
090000,190476,190952,189523,189714,13909
090500,189809,190000,188571,188857,11438
091000,188857,189428,188285,189142,9801
091500,189142,189142,188285,188380,7395
092000,188476,188476,187714,188285,5584
092500,188285,188571,188285,188571,4888
093000,188571,189047,188380,188761,6674
093500,188761,188761,188095,188380,3345
094000,188380,188571,188095,188571,2013
094500,188571,188666,188380,188666,2956
095000,188666,188952,188190,188285,3484
095500,188190,188476,188000,188380,4178
100000,188285,188761,188285,188571,4189
100500,188571,188571,188190,188380,2906
101000,188285,188380,188000,188190,2797
101500,188190,188476,188095,188285,2319
102000,188285,188476,188190,188190,1888
102500,188190,188285,187809,188000,5424
103000,187904,188095,187333,187428,7911
103500,187333,187619,187047,187142,5918
104000,187142,187333,186857,187047,4949
104500,187047,187047,186380,186857,10193
105000,186857,187142,186571,186666,4925
105500,186571,186952,186571,186761,3047
110000,186761,187238,186380,186857,4235
110500,186857,186857,186190,186380,7873
111000,186380,186666,186285,186476,4605
111500,186476,186571,186190,186380,2846
112000,186380,186666,186380,186476,2293
112500,186476,186666,186380,186476,2835
113000,186476,186761,186095,186190,5679
113500,186095,186380,186095,186190,2975
114000,186190,186380,186095,186190,2939
114500,186095,186190,186000,186095,1865
115000,186095,187142,186095,187142,5165
115500,187047,187238,186857,186857,1756
120000,186857,187714,186857,187428,2317
120500,187428,187428,187142,187238,973
121000,187238,187428,187047,187238,656
121500,187238,187714,187238,187238,2357
122000,187333,187619,187238,187428,1322
122500,187333,187428,187238,187238,777
123000,187333,187523,187238,187428,1491
123500,187428,187523,187238,187238,1189
124000,187238,187238,186952,187000,925
124500,187000,187142,186857,186952,2133
125000,186952,187238,186952,187142,1713
125500,187238,187333,187142,187238,1458
130000,187238,187428,187047,187142,2598
130500,187047,187238,187047,187142,646
131000,187238,187333,187047,187142,1970
131500,187142,187333,187142,187142,1901
132000,187238,187333,187142,187238,1366
132500,187238,187333,187047,187142,3112
133000,187142,187333,187047,187238,3443
133500,187238,187238,186952,186952,1720
134000,186952,187142,186857,186952,2061
134500,186857,187142,186857,187047,1778
135000,187047,187142,186952,186952,2397
135500,187047,187047,186761,186857,1848
140000,186857,186952,186476,186666,6204
140500,186666,186857,186476,186523,2508
141000,186571,186571,186285,186380,2286
141500,186476,186476,186095,186095,3789
142000,186095,186285,186000,186047,3793
142500,186047,186285,186000,186285,3083
143000,186190,186666,186190,186285,2938
143500,186190,186285,186095,186190,3875
144000,186190,186285,186095,186190,2770
144500,186190,186285,186095,186095,4523
145000,186095,186571,186095,186476,3925
145500,186476,186666,186190,186476,3388
